pre,pre_x,pre_y,pre_z,post_x,post_y,post_z,type,448.232,247.42,175.8,mappedSection,mappedSegRangeVar
720575940609872481,383.544,241.216,112.84,383.652,241.148,112.84,na,,,,dend[3128],0.7342682057126675
720575940638046948,391.472,198.672,132.28,391.464,198.548,132.32,na,,,,dend[544],0.8108483065768529
720575940610125688,409.084,243.172,132.12,409.096,243.048,132.16,na,,,,dend[4678],0.9693679888285738
720575940632649442,437.116,275.736,131.8,437.124,275.868,131.84,na,,,,dend[4103],0.4570904636292085
720575940617886301,360.884,251.608,131.4,360.828,251.46,131.4,na,,,,dend[2123],0.3809128910566186
720575940610605747,408.804,292.024,121.8,408.848,292.14,121.84,na,,,,dend[4323],0.9875438804371347
720575940654808481,390.532,221.404,115.56,390.48,221.32,115.48,na,,,,dend[3291],0.9820255313637313
720575940630460124,391.392,219.36,114.56,391.476,219.476,114.56,na,,,,dend[3282],1.0
720575940601367827,421.476,216.856,137.36,421.276,216.756,137.32,na,,,,dend[474],0.7142743879336179
720575940602718432,388.836,250.032,148.0,389.0,250.088,148.04,na,,,,dend[2201],0.394658472887833
720575940620813989,414.548,226.32,125.2,414.492,226.44,125.2,na,,,,dend[848],0.19748172145229156
720575940629375991,346.608,224.808,151.4,346.56,224.716,151.44,na,,,,dend[1354],0.5423670366753741
720575940629669175,416.508,230.84,142.8,416.52,230.712,142.8,na,,,,dend[1663],0.5338392536408515
720575940624808636,384.596,268.256,141.44,384.528,268.316,141.44,na,,,,dend[2222],0.5284029148822419
720575940627588090,451.412,203.54,141.48,451.504,203.456,141.48,na,,,,dend[178],0.3382808050914587
720575940631903592,436.884,268.128,118.8,436.912,268.112,118.88,na,,,,dend[4110],0.7701172721368812
720575940617940308,410.496,289.5,113.32,410.496,289.42,113.4,na,,,,dend[4226],1.0
720575940608120587,369.388,251.976,114.08,369.368,252.108,114.04,na,,,,dend[3435],0.19285816279888635
720575940619405812,434.144,306.8,146.28,434.2,306.7,146.32,na,,,,dend[4556],0.5925375593811921
720575940635872101,450.452,205.352,140.48,450.376,205.24,140.52,na,,,,dend[196],0.9681104285967771
720575940622123981,422.016,302.52,139.24,422.12,302.496,139.24,na,,,,dend[4468],0.21408280671953456
720575940605475774,451.696,190.26,138.12,451.568,190.28,138.12,na,,,,dend[117],0.6327120178815108
720575940634592654,423.46,226.596,128.28,423.344,226.504,128.28,na,,,,dend[695],0.9605741198655227
720575940618366843,388.868,250.288,115.32,388.824,250.168,115.32,na,,,,dend[3316],0.4607805684757131
720575940637923391,392.448,238.42,136.28,392.488,238.264,136.28,na,,,,dend[2391],1.0
720575940634037439,417.368,227.616,144.84,417.292,227.708,144.84,na,,,,dend[1529],0.5719148984813157
720575940654777505,411.1,220.464,177.12,411.188,220.388,177.12,na,,,,dend[1115],0.7891300005911126
720575940613243089,427.324,220.928,134.56,427.26,220.984,134.6,na,,,,dend[716],0.3981516423154626
720575940628118683,391.56,235.728,135.52,391.552,235.616,135.6,na,,,,dend[2348],0.5182168064645
720575940607147715,406.012,213.968,136.08,405.916,213.968,136.04,na,,,,dend[1575],0.08017539423795272
720575940635119723,418.784,249.972,129.48,418.688,249.864,129.48,na,,,,dend[3016],0.9897422453739557
720575940617575803,434.304,204.076,153.84,434.292,204.152,153.84,na,,,,dend[5],0.3149421890866923
720575940618886710,428.124,246.456,150.32,428.064,246.364,150.32,na,,,,dend[2685],0.862972741199147
720575940629630520,391.716,264.78,107.12,391.632,264.796,107.12,na,,,,dend[3339],0.12805476012812425
720575940624395528,430.256,203.432,155.36,430.232,203.576,155.32,na,,,,dend[9],0.9693998140495556
720575940609673369,414.044,290.728,118.84,414.12,290.636,118.84,na,,,,dend[4317],0.8905202642182427
720575940617882397,415.42,290.26,146.56,415.36,290.336,146.52,na,,,,dend[4435],0.7013090135373211
720575940629554391,410.136,221.912,139.6,410.268,221.916,139.56,na,,,,dend[1658],0.7736834703341611
720575940610938902,451.42,199.68,140.76,451.38,199.776,140.76,na,,,,dend[101],0.7840476753970207
720575940623957173,421.284,243.704,131.88,421.164,243.792,131.84,na,,,,dend[2949],0.6172245332162495
720575940627732935,405.72,240.056,107.6,405.584,239.996,107.64,na,,,,dend[3236],0.5451387583982068
720575940635119723,421.464,238.568,114.44,421.456,238.42,114.52,na,,,,dend[2827],0.6917048686984115
720575940619662385,397.56,244.048,144.68,397.44,244.028,144.64,na,,,,dend[1802],0.5325366818841103
720575940617940308,402.424,263.744,144.84,402.408,263.648,144.84,na,,,,dend[2603],0.5672528718724169
720575940624395528,415.184,228.38,145.68,415.148,228.288,145.76,na,,,,dend[1527],0.26328021807810614
720575940617467712,423.756,237.668,135.0,423.848,237.712,135.04,na,,,,dend[2942],0.37028253110197107
720575940628719355,465.1,188.24,134.4,465.22,188.22,134.44,na,,,,dend[80],0.5068351150973001
720575940610125688,421.512,234.6,124.76,421.528,234.504,124.76,na,,,,dend[2915],0.921785898737031
720575940626339130,366.076,250.728,125.76,365.988,250.648,125.8,na,,,,dend[2074],1.0
720575940617123814,423.224,301.244,125.64,423.084,301.244,125.68,na,,,,dend[4400],0.47406523529571226
720575940622562910,438.936,219.844,159.24,438.804,219.896,159.2,na,,,,dend[301],0.18931584411032037
720575940634371685,396.392,220.116,127.52,396.544,220.08,127.48,na,,,,dend[925],0.4133073565328706
720575940610506594,414.216,224.072,152.36,414.244,224.176,152.4,na,,,,dend[1138],0.9347976015811346
720575940618886710,407.52,230.04,141.96,407.648,230.04,141.96,na,,,,dend[1537],0.9513279348938035
720575940654777505,434.104,236.132,160.2,434.18,235.972,160.2,na,,,,dend[761],0.8981191613045139
720575940640462069,389.992,218.968,160.96,389.944,219.092,160.88,na,,,,dend[1457],0.9494494681740342
720575940652580598,354.28,232.168,131.96,354.272,232.268,131.96,na,,,,dend[2103],1.0
720575940619694027,396.96,240.884,139.2,397.04,240.96,139.2,na,,,,dend[2481],0.423168653087452
720575940625689109,424.732,211.9,138.8,424.848,211.828,138.76,na,,,,dend[634],0.8238488773221665
720575940614614495,360.852,245.16,128.56,360.968,245.184,128.48,na,,,,dend[2063],0.37376725888855744
720575940615924667,412.516,227.848,124.12,412.612,227.744,124.12,na,,,,dend[851],0.3966918919977162
720575940635119723,388.64,193.464,129.24,388.552,193.54,129.28,na,,,,dend[569],0.30590786899250055
720575940607909899,415.22,250.148,128.8,415.152,250.3,128.76,na,,,,dend[3024],0.3669552168515566
720575940625035790,416.672,224.888,128.44,416.708,225.008,128.44,na,,,,dend[833],0.9177431382155722
720575940643683744,401.248,241.696,122.16,401.216,241.792,122.16,na,,,,dend[3375],0.9092482307288523
720575940620530839,405.028,221.692,146.08,405.08,221.712,146.04,na,,,,dend[1339],0.8868169066041841
720575940627796298,405.344,242.664,144.64,405.22,242.628,144.64,na,,,,dend[1787],0.7580050241898806
720575940610332024,412.488,277.524,145.56,412.448,277.68,145.56,na,,,,dend[3827],0.8783836967978861
720575940618455791,420.2,244.688,131.0,420.088,244.72,131.04,na,,,,dend[3004],0.3671931389738601
720575940631240403,379.748,271.44,129.96,379.776,271.54,129.96,na,,,,dend[2231],0.6811267758355217
720575940615631321,421.656,273.152,129.92,421.604,273.26,129.88,na,,,,dend[3782],0.3066853473957693
720575940640462069,438.592,206.336,149.0,438.488,206.244,149.0,na,,,,dend[35],0.9452905613194422
720575940627263375,459.372,311.4,149.16,459.368,311.312,149.16,na,,,,dend[4582],0.4818646900871848
720575940639053728,397.312,229.792,125.64,397.256,229.908,125.64,na,,,,dend[2426],0.6569745398524077
720575940612264817,363.472,246.984,126.8,363.472,247.092,126.8,na,,,,dend[2065],0.9441588564925164
720575940630460124,383.896,205.192,133.64,383.84,205.068,133.64,na,,,,dend[1644],0.7675139762314315
720575940623779079,390.8,193.352,133.36,390.884,193.428,133.36,na,,,,dend[576],0.5875734036978066
720575940627096957,422.944,302.276,134.2,423.016,302.192,134.2,na,,,,dend[4408],1.0
720575940620219329,404.044,282.952,149.0,403.992,282.832,148.96,na,,,,dend[3863],0.0364167229918309
720575940610584184,386.24,248.676,152.0,386.052,248.616,151.96,na,,,,dend[2199],0.9088809524277524
720575940634037439,404.716,244.432,144.08,404.736,244.3,144.08,na,,,,dend[2636],1.0
720575940635119723,399.376,244.408,143.28,399.472,244.3,143.24,na,,,,dend[1797],1.0
720575940622860680,412.048,250.008,104.48,412.108,250.112,104.48,na,,,,dend[3938],0.4323194493848058
720575940616415003,418.928,235.376,113.8,419.032,235.42,113.8,na,,,,dend[2727],0.10721074918147315
720575940635119723,387.772,225.84,113.16,387.788,225.748,113.12,na,,,,dend[3202],0.3978177621209991
720575940623957173,416.204,223.96,147.24,416.42,223.96,147.28,na,,,,dend[1131],0.5600139551592624
720575940605114754,397.816,241.464,140.0,397.872,241.612,139.96,na,,,,dend[2300],0.9869823139216419
720575940630258003,383.864,267.232,139.56,383.808,267.112,139.6,na,,,,dend[2225],0.31361317361632174
720575940626309562,362.252,243.36,132.56,362.324,243.424,132.6,na,,,,dend[2087],0.650960346243843
720575940617939797,403.0,206.56,132.4,402.928,206.48,132.4,na,,,,dend[515],0.21356437067522735
720575940628795896,381.088,244.92,138.64,380.916,244.884,138.64,na,,,,dend[1949],0.7683606552191673
720575940611041649,398.532,241.644,138.16,398.54,241.584,138.16,na,,,,dend[2303],0.03695546343154707
720575940622052732,393.64,235.876,110.72,393.816,235.932,110.76,na,,,,dend[3221],0.4302902545122603
720575940617467712,410.488,286.104,123.84,410.412,285.996,123.88,na,,,,dend[4245],0.25512890446643005
720575940610125688,402.8,232.872,123.44,402.82,232.964,123.4,na,,,,dend[867],0.6822524949876547
720575940621975066,362.744,251.396,127.88,362.828,251.336,127.84,na,,,,dend[2072],0.4645484245472911
720575940609162820,410.008,251.872,128.44,409.912,251.804,128.4,na,,,,dend[3040],0.9257542057127015
720575940615117122,363.048,253.596,127.76,363.008,253.476,127.76,na,,,,dend[2072],1.0
720575940617467712,420.608,254.124,128.28,420.532,253.96,128.24,na,,,,dend[3043],0.959306555854023
720575940623781127,394.164,235.372,107.96,394.224,235.304,108.0,na,,,,dend[3248],0.3130734039730971
720575940574321874,414.744,264.656,115.72,414.808,264.752,115.72,na,,,,dend[3900],0.8245065465388086
720575940639345779,466.524,202.248,136.76,466.512,202.124,136.72,na,,,,dend[55],0.04139164118052376
720575940603404629,415.236,212.096,136.96,415.216,211.968,136.96,na,,,,dend[612],0.8246157401336964
720575940638910040,396.16,242.112,144.76,396.3,242.156,144.8,na,,,,dend[1803],0.6484211469081497
720575940629938487,387.608,266.952,145.36,387.492,267.032,145.36,na,,,,dend[2237],0.5840137441836029
720575940632447692,414.084,235.492,96.4,414.052,235.544,96.4,na,,,,dend[2815],0.04019905768552693
720575940622028029,413.968,233.116,95.8,413.892,233.004,95.8,na,,,,dend[2758],0.4823266739298315
720575940635119723,391.592,193.232,134.52,391.696,193.188,134.52,na,,,,dend[577],0.8818632449040891
720575940607223721,389.592,227.764,130.0,389.516,227.872,129.96,na,,,,dend[2441],0.23324249746195927
720575940623891943,434.128,204.368,153.6,434.224,204.32,153.6,na,,,,dend[5],0.47699454417849785
720575940632492319,415.972,224.52,154.28,416.056,224.396,154.24,na,,,,dend[1141],0.33488589781101297
720575940608120587,346.788,223.532,150.84,346.764,223.644,150.8,na,,,,dend[1355],0.2901415464974213
720575940616553300,411.12,269.56,102.92,411.2,269.616,102.88,na,,,,dend[4123],0.9167004926052463
720575940608120587,417.444,221.248,148.24,417.392,221.104,148.24,na,,,,dend[1061],0.963637819943327
720575940604783136,434.228,305.288,148.36,434.104,305.304,148.36,na,,,,dend[4561],0.13774883899829432
720575940629669175,440.036,225.456,149.28,439.972,225.552,149.28,na,,,,dend[742],0.8809164277489163
720575940621717469,414.06,292.512,117.2,413.98,292.412,117.16,na,,,,dend[4362],0.6038712839396764
720575940635119723,384.984,216.036,116.2,384.868,215.96,116.16,na,,,,dend[3182],0.8368643961395346
720575940609777220,405.992,226.928,164.04,405.948,227.06,164.04,na,,,,dend[1214],0.5312923805359249
720575940616633925,420.712,273.724,126.4,420.612,273.824,126.4,na,,,,dend[3780],0.26710716048813216
720575940612710883,475.976,204.664,133.4,476.02,204.532,133.28,na,,,,dend[58],0.9593593883805465
720575940607919791,391.744,195.6,132.84,391.8,195.432,132.84,na,,,,dend[575],0.33428771699989224
720575940625562212,382.312,245.176,142.92,382.288,245.048,142.92,na,,,,dend[1941],0.6233258781547109
720575940604954289,382.816,254.704,144.16,382.708,254.672,144.2,na,,,,dend[2172],0.33719856068722986
720575940620232582,401.648,259.464,112.04,401.528,259.456,112.04,na,,,,dend[3617],0.8249114766335047
720575940620813989,392.332,222.712,161.2,392.364,222.816,161.2,na,,,,dend[1453],0.17035210889113864
720575940615478877,444.544,214.112,140.32,444.612,214.016,140.32,na,,,,dend[444],0.4330396638939622
720575940611227557,403.032,255.548,122.56,403.04,255.456,122.52,na,,,,dend[3477],0.9314660524273282
720575940621975066,358.584,250.48,109.04,358.636,250.36,109.08,na,,,,dend[3451],0.9874062749476304
720575940630159872,391.08,234.944,115.28,391.068,235.032,115.32,na,,,,dend[3272],0.3162926839249971
720575940641031899,415.448,235.364,135.64,415.576,235.304,135.64,na,,,,dend[1698],0.5282539376149411
720575940640631248,400.36,196.64,134.72,400.392,196.76,134.68,na,,,,dend[525],0.826392240035786
720575940632492319,431.852,202.524,153.4,431.868,202.596,153.36,na,,,,dend[16],0.3661896593408098
720575940620227589,402.184,259.72,150.16,402.04,259.736,150.16,na,,,,dend[2596],0.14704985048938082
720575940621062576,361.672,225.252,150.96,361.616,225.364,150.96,na,,,,dend[1377],0.8115034184481651
720575940610125688,412.948,251.076,125.92,412.912,251.148,125.88,na,,,,dend[3040],0.14531165158188114
720575940641031899,426.672,231.016,126.36,426.692,230.916,126.36,na,,,,dend[2901],0.4065844683518792
720575940612264817,362.992,246.672,127.0,362.904,246.724,127.04,na,,,,dend[2065],0.693041336784065
720575940634701407,423.404,245.324,134.12,423.328,245.432,134.08,na,,,,dend[2950],0.4542833697693783
720575940626971803,402.404,267.084,118.92,402.488,267.14,118.88,na,,,,dend[3634],0.9794488580129889
720575940626591875,435.976,232.108,146.32,435.968,232.24,146.32,na,,,,dend[745],0.6384361063380384
720575940644697652,417.652,275.26,139.84,417.552,275.264,139.88,na,,,,dend[3812],0.44165320935874697
720575940635119723,395.456,201.864,132.64,395.524,201.836,132.6,na,,,,dend[539],0.6470448324938196
720575940636574527,376.588,244.308,138.08,376.592,244.408,138.08,na,,,,dend[1962],0.5088511604173703
720575940625686078,360.456,250.676,109.48,360.512,250.584,109.44,na,,,,dend[3451],0.6776144071302739
720575940608526089,384.356,200.4,123.72,384.484,200.512,123.68,na,,,,dend[558],0.6690107321704956
720575940624639271,397.248,261.952,110.52,397.12,261.904,110.48,na,,,,dend[3613],1.0
720575940620232582,407.852,231.356,123.04,407.692,231.328,123.0,na,,,,dend[861],0.865944771878554
720575940624368312,392.572,227.3,128.28,392.612,227.416,128.24,na,,,,dend[2418],0.19754207289002162
720575940622562910,433.2,195.04,169.24,433.36,195.072,169.24,na,,,,dend_11[0],0.8968997472694137
720575940616633925,414.456,289.064,146.04,414.392,289.152,146.04,na,,,,dend[4435],1.0
720575940620813989,398.76,239.944,144.64,398.776,239.944,144.6,na,,,,dend[2492],0.988721678013038
720575940625483962,421.528,295.644,149.32,421.428,295.748,149.28,na,,,,dend[4453],0.6067991918068151
720575940633186530,395.02,252.156,148.88,395.036,252.324,148.88,na,,,,dend[2267],0.7682549339594323
720575940601530074,390.46,230.388,116.72,390.408,230.472,116.72,na,,,,dend[3274],0.6499742255554829
720575940634371685,410.828,258.488,116.36,410.912,258.472,116.4,na,,,,dend[3565],0.9108445260234421
720575940639057973,424.388,225.504,133.6,424.496,225.532,133.64,na,,,,dend[683],1.0
720575940617968432,417.192,253.792,106.24,417.188,253.688,106.24,na,,,,dend[3924],0.6877426940718048
720575940630521292,416.252,291.824,143.48,416.124,291.836,143.48,na,,,,dend[4438],0.6491767286673112
720575940630098937,414.828,304.072,143.44,414.744,303.96,143.4,na,,,,dend[4472],0.9330585761446937
720575940616067701,385.904,242.12,112.56,385.888,242.028,112.56,na,,,,dend[3128],0.4510550072904333
720575940419291750,407.264,261.312,111.8,407.288,261.164,111.8,na,,,,dend[3624],0.7825771137928492
720575940620232582,391.248,236.136,113.72,391.336,236.14,113.72,na,,,,dend[3147],0.1431133937374345
720575940619694027,388.368,225.84,113.36,388.432,225.736,113.36,na,,,,dend[3202],0.6426721098752416
720575940627263375,422.8,247.128,141.2,422.752,247.224,141.12,na,,,,dend[2969],0.16604956421824946
720575940626243614,457.868,202.564,139.8,457.864,202.424,139.8,na,,,,dend[153],0.5725876859886608
720575940641363957,379.952,255.804,141.04,379.888,255.86,141.08,na,,,,dend[2166],0.7703300271605017
720575940630780589,386.136,209.592,132.16,386.072,209.596,132.08,na,,,,dend[1638],0.010103177088765864
720575940630460124,397.856,213.48,132.72,397.952,213.42,132.72,na,,,,dend[1651],0.40093382863040633
720575940628779898,418.068,259.056,131.32,417.996,258.928,131.36,na,,,,dend[3075],0.789482315602185
720575940612031089,398.656,218.064,122.72,398.62,218.084,122.68,na,,,,dend[917],0.9126369934627587
720575940614614495,361.496,244.848,129.08,361.56,244.936,129.08,na,,,,dend[2063],0.6588453651532994
720575940637561919,401.84,255.816,123.6,401.784,255.728,123.6,na,,,,dend[3481],0.4871140879139737
720575940622959851,386.816,198.628,128.08,386.736,198.664,128.08,na,,,,dend[558],0.09516521963094447
720575940635119723,415.144,250.904,128.84,415.048,250.792,128.84,na,,,,dend[3024],0.8589853848629434
720575940629920056,425.488,235.032,137.28,425.592,235.044,137.32,na,,,,dend[2945],0.42012515876041107
720575940630098937,417.032,279.488,136.36,416.904,279.432,136.36,na,,,,dend[3877],0.99132301950187
720575940614418082,418.528,232.288,120.16,418.596,232.408,120.16,na,,,,dend[2867],1.0
720575940616313942,413.928,228.86,157.6,413.848,228.944,157.6,na,,,,dend[1203],0.6063260695088947
720575940641464309,422.888,297.896,144.56,422.984,297.912,144.56,na,,,,dend[4448],0.15772133221900708
720575940610125688,392.336,233.264,135.6,392.192,233.248,135.56,na,,,,dend[2349],0.9052819560115242
720575940618886710,408.496,208.972,134.72,408.464,208.992,134.8,na,,,,dend[501],0.6938191130443804
720575940614633867,426.376,244.688,149.92,426.264,244.656,149.92,na,,,,dend[2686],0.19131607563482023
720575940641464309,424.992,245.212,151.2,424.884,245.208,151.2,na,,,,dend[2684],0.4534886555502697
720575940631824744,417.112,231.752,93.32,417.16,231.772,93.4,na,,,,dend[2765],0.43020344100826197
720575940620232686,400.936,233.108,103.4,400.84,233.072,103.4,na,,,,dend[3258],0.11102299148446249
720575940620596112,396.108,252.4,152.84,396.056,252.256,152.88,na,,,,dend[2274],0.8481154985959356
720575940611080922,387.516,232.52,143.72,387.368,232.472,143.72,na,,,,dend[2382],0.12090044833435734
720575940621062576,447.352,206.48,141.2,447.404,206.576,141.24,na,,,,dend[190],0.8935189520142341
720575940604954289,408.708,242.052,142.24,408.636,242.116,142.24,na,,,,dend[1783],0.531657835786216
720575940598146416,437.112,199.52,159.84,437.004,199.544,159.84,na,,,,dend_11[2],0.5243599568303369
720575940643795492,411.544,288.124,117.92,411.644,288.084,117.88,na,,,,dend[4241],0.635291790802414
720575940611420634,390.252,236.68,113.76,390.24,236.54,113.76,na,,,,dend[3270],0.5057861955242303
720575940644697652,417.752,275.676,139.72,417.688,275.808,139.72,na,,,,dend[3812],0.22096182395490377
720575940634317724,409.672,219.668,139.72,409.556,219.744,139.64,na,,,,dend[1552],1.0
720575940617613858,426.104,239.648,132.2,426.204,239.552,132.2,na,,,,dend[2928],0.3513311401823505
720575940626217244,418.568,255.444,132.44,418.616,255.304,132.44,na,,,,dend[3071],0.18174255880917473
720575940627905129,365.2,248.8,139.12,365.068,248.936,139.16,na,,,,dend[2128],0.5545047594765501
720575940622123981,415.72,294.236,122.8,415.816,294.288,122.72,na,,,,dend[4378],0.7722720404451267
720575940627732935,410.036,229.848,124.24,410.164,229.892,124.24,na,,,,dend[857],1.0
720575940637188836,403.312,241.708,129.2,403.256,241.616,129.24,na,,,,dend[4675],0.36594203351934607
720575940640242061,392.744,226.62,128.84,392.856,226.608,128.84,na,,,,dend[2418],0.5726868519119414
720575940630028359,405.704,285.356,122.36,405.784,285.392,122.32,na,,,,dend[4309],0.5459877701734733
720575940627490459,419.644,282.296,114.72,419.528,282.348,114.68,na,,,,dend[4231],0.3950084218547052
720575940620381575,423.816,240.728,137.56,423.856,240.604,137.6,na,,,,dend[2947],0.3317741288413268
720575940637561919,402.0,283.572,119.76,401.904,283.604,119.76,na,,,,dend[4266],0.5115452644354975
720575940613808638,411.472,222.492,176.36,411.472,222.624,176.36,na,,,,dend[1118],0.22400921477483945
720575940625686078,403.396,285.44,120.28,403.492,285.396,120.28,na,,,,dend[4307],0.9560026411085574
720575940622209205,395.476,221.72,156.44,395.476,221.568,156.48,na,,,,dend[1428],0.9023060973531518
720575940620227589,413.436,256.288,145.56,413.456,256.424,145.52,na,,,,dend[3059],0.9318117299924442
720575940641363957,415.116,242.952,134.96,415.136,243.048,134.96,na,,,,dend[4631],0.490682672472812
720575940628059722,434.456,268.488,130.4,434.296,268.332,130.36,na,,,,dend[3770],0.8570850276190911
720575940621970445,401.58,263.648,104.08,401.536,263.736,104.08,na,,,,dend[4025],0.6001640220170008
720575940614677154,437.784,206.316,149.36,437.72,206.42,149.36,na,,,,dend[34],1.0
720575940629310970,438.056,207.592,147.92,438.0,207.4,147.96,na,,,,dend[366],0.2095116654917468
720575940635119723,362.6,246.752,127.44,362.58,246.608,127.44,na,,,,dend[2065],0.5376216694265592
720575940607909899,416.46,234.148,132.76,416.56,234.22,132.76,na,,,,dend[1700],0.9076767126741045
720575940623517734,356.888,239.872,134.04,356.96,239.784,133.96,na,,,,dend[2111],1.0
720575940628456454,426.904,302.748,133.48,427.016,302.784,133.48,na,,,,dend[4490],0.4953599520021621
720575940607708449,416.004,291.604,143.32,415.956,291.7,143.32,na,,,,dend[4438],0.7730286983210619
720575940631490360,416.516,292.828,141.56,416.6,292.872,141.56,na,,,,dend[4425],1.0
720575940627490459,415.292,294.832,111.92,415.384,294.808,111.92,na,,,,dend[4370],1.0
720575940618184773,398.708,234.556,105.6,398.768,234.5,105.6,na,,,,dend[3268],0.6102402097750331
720575940621947491,429.136,205.116,155.24,428.968,205.072,155.24,na,,,,dend[22],0.8025109904650128
720575940630159872,424.424,265.58,118.08,424.332,265.636,118.04,na,,,,dend[3698],0.9841356013953292
720575940637057125,447.544,198.736,147.12,447.448,198.872,147.12,na,,,,dend[182],0.46238374672299104
720575940626157976,387.656,263.74,147.76,387.584,263.624,147.68,na,,,,dend[2216],0.605960096133567
720575940647182644,432.016,199.416,139.6,431.992,199.384,139.56,na,,,,dend[391],0.813155203239522
720575940633681242,402.484,220.436,124.16,402.472,220.504,124.08,na,,,,dend[912],0.2618682361522413
720575940630822607,388.624,221.972,128.68,388.516,222.076,128.68,na,,,,dend[2449],0.4341334031139343
720575940619661082,382.024,244.408,137.2,382.064,244.552,137.16,na,,,,dend[1957],0.9430279487516156
720575940630225103,422.916,267.252,137.8,422.848,267.164,137.76,na,,,,dend[3747],1.0
720575940625483962,416.832,278.8,137.48,416.744,278.692,137.44,na,,,,dend[3877],0.4174602990953572
720575940616783833,446.192,184.272,136.6,446.324,184.312,136.6,na,,,,dend[139],0.5297420314681269
720575940631340597,401.38,285.332,120.16,401.292,285.36,120.16,na,,,,dend[4265],0.5493990034192539
720575940622028029,418.152,233.648,130.56,418.02,233.608,130.56,na,,,,dend[1707],0.185358905563261
720575940589653241,357.448,237.92,130.76,357.52,237.856,130.8,na,,,,dend[2107],0.7441518163337921
720575940620813989,393.736,245.532,150.72,393.572,245.376,150.64,na,,,,dend[1822],0.5161016278884565
720575940626309562,396.136,245.232,150.48,396.168,245.136,150.48,na,,,,dend[1811],0.7149472083639459
720575940631824744,413.432,216.908,148.08,413.344,216.976,148.08,na,,,,dend[1094],0.8430107412200032
720575940611843408,361.656,225.444,148.12,361.576,225.464,148.12,na,,,,dend[1374],0.3881455461672679
720575940634317724,370.56,253.88,116.4,370.656,253.788,116.36,na,,,,dend[3432],0.4120317860950157
720575940617886301,428.328,233.72,126.64,428.42,233.788,126.64,na,,,,dend[2714],0.4326653523555935
720575940654777505,433.112,234.048,165.96,433.248,234.024,165.96,na,,,,dend[765],0.4352651443401978
720575940635106202,406.288,215.524,147.8,406.38,215.392,147.84,na,,,,dend[1082],0.8868027137708354
720575940624639271,452.784,200.112,140.16,452.816,200.032,140.12,na,,,,dend[95],0.5998847775986238
720575940627732935,393.304,236.184,131.08,393.388,236.12,131.08,na,,,,dend[2403],0.27907640660908506
720575940629504506,432.244,268.792,132.08,432.216,268.68,132.04,na,,,,dend[3769],0.675236229510153
720575940623957173,419.672,238.212,138.92,419.556,238.228,138.88,na,,,,dend[2705],0.06656889282710189
720575940627905129,365.532,247.308,139.16,365.488,247.192,139.16,na,,,,dend[2129],0.3721024748916939
720575940637458997,418.288,298.844,138.52,418.336,298.972,138.52,na,,,,dend[4420],0.962183363558462
720575940619694027,400.192,222.688,121.68,400.08,222.568,121.6,na,,,,dend[911],0.6644482621100197
720575940641031899,401.812,238.776,121.52,401.804,238.704,121.56,na,,,,dend[3369],0.5135881889509034
720575940611972210,396.648,287.652,122.0,396.58,287.764,121.96,na,,,,dend[4298],0.31991986670522826
720575940602002606,388.928,263.256,108.44,388.956,263.352,108.48,na,,,,dend[3603],0.9083038608973137
720575940618886710,393.624,245.044,136.12,393.776,245.104,136.16,na,,,,dend[2312],0.9727429677795107
720575940620813989,406.116,253.564,157.4,405.992,253.692,157.4,na,,,,dend[2621],0.8255686260607743
720575940638910040,396.144,242.164,144.84,396.26,242.22,144.84,na,,,,dend[1803],0.6197105496224794
720575940618455791,410.792,218.992,177.48,410.768,218.804,177.48,na,,,,dend[1113],0.9509827390752127
720575940608702283,385.588,210.732,131.04,385.552,210.832,131.04,na,,,,dend[1612],0.68312047929866
720575940625906088,390.604,271.364,153.32,390.512,271.296,153.32,na,,,,dend[2241],0.6198839034536089
720575940617882397,388.776,270.3,150.12,388.856,270.244,150.12,na,,,,dend[2241],0.23809392107949504
720575940611036643,416.94,233.764,103.92,416.844,233.684,103.92,na,,,,dend[2733],0.25685164324304144
720575940629310970,438.368,207.516,148.04,438.416,207.344,148.0,na,,,,dend[366],0.7708152055141608
720575940617886301,427.256,232.112,117.08,427.14,232.12,117.08,na,,,,dend[2855],0.29447593468983607
720575940635119723,397.804,219.348,125.0,397.648,219.264,125.0,na,,,,dend[922],0.36512634584224646
720575940613487569,393.744,219.596,125.92,393.848,219.52,125.92,na,,,,dend[1002],1.0
720575940628118683,392.552,230.696,125.76,392.604,230.584,125.76,na,,,,dend[2421],0.4657565744757704
720575940618686017,417.24,225.656,125.8,417.208,225.536,125.84,na,,,,dend[842],0.5323712318661571
720575940639811469,422.968,293.58,127.24,422.928,293.688,127.2,na,,,,dend[4387],0.30848114806874527
720575940616067701,375.416,215.304,126.88,375.556,215.28,126.88,na,,,,dend[1617],0.3788428340309541
720575940626252163,451.136,279.344,127.08,451.076,279.212,127.08,na,,,,dend[4077],0.6580086213617815
720575940617404817,435.672,236.644,151.84,435.8,236.536,151.84,na,,,,dend[750],0.7196403576206482
720575940623125069,449.724,207.928,142.2,449.808,208.004,142.2,na,,,,dend[207],0.6383643354801887
720575940621002083,379.712,206.252,118.32,379.684,206.192,118.24,na,,,,dend[3189],0.7623172221558169
720575940605114754,418.588,235.74,112.64,418.712,235.708,112.64,na,,,,dend[2727],0.39204941664624193
