pre,pre_x,pre_y,pre_z,post_x,post_y,post_z,type,Unnamed: 9,248.972,mappedSection,mappedSegRangeVar
720575940639878352,402.896,232.12,147.68,402.976,232.032,147.68,LPLC2,,,dend[654],0.9255408202553683
720575940612766691,395.92,239.428,161.84,395.864,239.508,161.76,LPLC2,,,dend[1081],0.9957202922694395
720575940619398127,404.572,245.296,150.92,404.52,245.396,150.92,LPLC2,,,dend[1369],0.9302165746637789
720575940614631079,399.784,238.844,158.08,399.664,238.736,158.12,LPLC2,,,dend[985],0.9717183893495503
720575940632777124,394.792,237.192,158.08,394.776,237.132,158.12,LPLC2,,,dend[1060],0.14675926517173363
720575940614738444,404.02,232.952,158.48,404.016,233.076,158.48,LPLC2,,,dend[419],0.6130857336157941
720575940635764984,407.488,235.644,152.08,407.444,235.724,152.12,LPLC2,,,dend[640],0.697409412374209
720575940618063105,392.688,238.168,166.8,392.752,238.28,166.8,LPLC2,,,dend[1217],0.36717465541796335
720575940610946713,389.46,238.02,162.84,389.444,238.084,162.88,LPLC2,,,dend[1253],0.29168920394126857
720575940618927892,400.184,239.012,160.76,400.196,238.932,160.72,LPLC2,,,dend[984],0.3618540341803796
720575940623652083,395.348,239.54,161.52,395.428,239.656,161.48,LPLC2,,,dend[1081],0.8761548466808559
720575940619197318,391.08,233.796,167.12,391.152,233.884,167.12,LPLC2,,,dend[1224],0.33980493085676905
720575940639109795,402.108,235.488,166.64,401.984,235.408,166.64,LPLC2,,,dend[967],0.9218760082183083
720575940616083345,408.092,235.196,150.52,407.996,235.228,150.48,LPLC2,,,dend[639],0.8359089195817277
720575940628976956,399.656,243.14,154.8,399.696,243.12,154.76,LPLC2,,,dend[1304],0.48469844776917287
720575940619919476,390.86,236.28,169.52,390.732,236.36,169.52,LPLC2,,,dend[1206],0.09797207651300498
720575940623925774,404.092,232.328,145.32,404.024,232.204,145.32,LPLC2,,,dend[655],0.9172100805877854
720575940618608177,388.004,233.336,164.32,387.992,233.236,164.32,LPLC2,,,dend[1228],0.03219193024296139
720575940611821334,395.76,235.464,157.04,395.804,235.584,157.04,LPLC2,,,dend[1060],0.7347813359458726
720575940608617564,407.028,243.08,153.12,407.032,242.972,153.12,LPLC2,,,dend[1450],0.8415097681716096
720575940606126438,413.668,236.432,150.64,413.776,236.424,150.64,LPLC2,,,dend[767],0.7134766835913808
720575940643740964,406.208,228.076,154.64,406.348,228.024,154.64,LPLC2,,,dend[392],0.5871551555145625
720575940618608177,404.412,245.544,152.76,404.568,245.616,152.76,LPLC2,,,dend[1370],0.8557409185366908
720575940618063105,392.704,238.152,166.8,392.788,238.248,166.76,LPLC2,,,dend[1217],0.3846057310036417
720575940624359093,396.004,238.68,162.64,395.928,238.736,162.68,LPLC2,,,dend[1082],0.8983178776021917
720575940632777124,407.656,234.16,150.36,407.592,234.24,150.36,LPLC2,,,dend[641],1.0
720575940612874536,394.312,237.336,158.76,394.348,237.244,158.76,LPLC2,,,dend[1062],0.4965695883349971
720575940635576432,404.808,223.744,152.08,404.908,223.62,152.08,LPLC2,,,dend[785],0.7435692961762633
720575940635516084,400.876,236.728,167.32,400.98,236.768,167.32,LPLC2,,,dend[967],0.18888721790342694
720575940627683483,395.112,233.14,165.96,395.184,233.064,165.96,LPLC2,,,dend[1157],0.9632449315398421
720575940617289782,394.436,231.824,166.52,394.376,231.752,166.52,LPLC2,,,dend[1160],0.49112612382121507
720575940623925774,390.272,232.78,167.64,390.38,232.8,167.64,LPLC2,,,dend[1224],0.8984770449683218
720575940639878352,399.632,242.616,154.72,399.744,242.556,154.72,LPLC2,,,dend[1304],0.588332237962699
720575940627683483,403.952,223.62,151.92,404.06,223.692,151.92,LPLC2,,,dend[785],0.643485158598444
720575940616083345,403.876,230.528,160.16,403.856,230.452,160.16,LPLC2,,,dend[413],0.36083794005743114
720575940621914904,404.236,230.484,160.72,404.276,230.584,160.72,LPLC2,,,dend[412],0.08520806332279758
720575940622680088,388.456,231.296,164.04,388.544,231.188,164.08,LPLC2,,,dend[1195],0.5823449843695652
720575940622455223,400.616,229.912,156.2,400.512,229.864,156.16,LPLC2,,,dend[416],0.7534935837411332
720575940623551684,401.644,230.22,158.92,401.476,230.184,158.92,LPLC2,,,dend[417],0.577470203710213
720575940619935214,408.48,226.552,157.8,408.4,226.504,157.76,LPLC2,,,dend[402],0.6828491031669264
720575940624755504,392.172,239.32,160.68,392.204,239.428,160.68,LPLC2,,,dend[1053],0.9673691574465888
720575940621914904,397.408,235.336,164.04,397.388,235.44,164.04,LPLC2,,,dend[1153],0.2612968395223766
720575940639878352,392.468,231.136,166.32,392.588,231.064,166.28,LPLC2,,,dend[1194],0.34745571866893377
720575940617997241,409.04,237.652,157.12,409.16,237.712,157.12,LPLC2,,,dend[502],0.32064151805485525
720575940624417584,404.684,224.376,150.2,404.608,224.352,150.24,LPLC2,,,dend[785],0.17362707486768647
720575940603989420,402.056,229.928,158.12,402.044,229.868,158.16,LPLC2,,,dend[417],0.20538661825272353
720575940606126438,389.864,234.58,164.96,389.764,234.616,164.92,LPLC2,,,dend[1226],0.6103748520443567
720575940626384200,402.012,229.504,156.92,401.972,229.408,156.96,LPLC2,,,dend[416],0.24016925700045275
720575940603989420,391.372,233.928,167.12,391.268,233.984,167.12,LPLC2,,,dend[1224],0.2831411949240717
720575940613145258,406.792,233.58,157.32,406.824,233.468,157.32,LPLC2,,,dend[396],0.9568969651548149
720575940624359093,389.48,238.04,162.76,389.452,238.172,162.76,LPLC2,,,dend[1253],0.34218096924114266
,,,,,,,,,,dend_11[55],
720575940645328436,397.072,243.564,156.72,397.152,243.656,156.64,LPLC2,,,dend[1004],0.39584444812295344
720575940635516084,409.372,233.24,160.08,409.244,233.24,160.08,LPLC2,,,dend[497],0.6245656459432913
720575940629368015,392.728,236.432,170.68,392.6,236.476,170.68,LPLC2,,,dend[1203],0.45532549570978753
720575940613219474,395.232,236.164,157.72,395.288,236.288,157.72,LPLC2,,,dend[1060],0.4303459974596691
720575940617997241,399.544,230.3,156.32,399.688,230.32,156.36,LPLC2,,,dend[416],0.9622212556885443
720575940613145258,404.24,224.14,150.12,404.292,224.08,150.08,LPLC2,,,dend[785],0.13292400214838576
720575940628921303,404.48,245.084,152.68,404.572,245.152,152.68,LPLC2,,,dend[1371],0.9759606454170398
720575940622312072,397.56,233.472,165.92,397.536,233.528,165.84,LPLC2,,,dend[1150],0.778693283882822
720575940653666465,388.876,237.888,162.16,388.924,238.02,162.16,LPLC2,,,dend[1253],0.7534689803066894
720575940611821334,394.44,239.132,158.56,394.456,239.04,158.6,LPLC2,,,dend[1056],0.534835739610056
720575940635004271,398.96,240.248,163.72,399.04,240.248,163.76,LPLC2,,,dend[945],0.35097589851525046
720575940610946713,390.408,230.612,163.96,390.376,230.712,163.96,LPLC2,,,dend[1194],0.7921048677940846
720575940619900993,397.688,234.736,164.24,397.588,234.672,164.24,LPLC2,,,dend[1152],0.09857202539416808
720575940623925774,396.976,240.592,166.28,396.888,240.688,166.28,LPLC2,,,dend[1117],0.2079989153128394
720575940628552247,390.016,237.676,157.92,389.968,237.564,157.96,LPLC2,,,dend[1033],0.541531193871159
720575940621914904,393.112,236.216,165.56,393.104,236.304,165.52,LPLC2,,,dend[1221],0.30775038047389175
720575940625216202,389.068,234.808,165.2,389.02,234.72,165.2,LPLC2,,,dend[1226],0.917216274156945
720575940606126438,403.496,230.636,161.92,403.496,230.736,161.92,LPLC2,,,dend[412],0.34654465233777587
720575940618063105,405.528,220.5,149.8,405.532,220.616,149.76,LPLC2,,,dend[787],0.9771683662068472
720575940637193798,404.876,233.884,151.16,404.976,233.772,151.12,LPLC2,,,dend[653],0.19375792261113095
720575940612766691,402.7,231.904,165.08,402.832,231.908,165.12,LPLC2,,,dend[412],0.984370299164785
720575940620946508,398.852,239.128,166.4,398.808,239.3,166.44,LPLC2,,,dend[1112],0.8181729271332849
720575940622425271,394.32,237.016,158.52,394.28,237.072,158.48,LPLC2,,,dend[1062],0.7808311108749172
720575940615332502,408.696,232.176,155.16,408.812,232.216,155.16,LPLC2,,,dend[388],0.7819064542809995
720575940624359093,389.436,238.028,162.76,389.372,238.132,162.76,LPLC2,,,dend[1253],0.3614436407905037
720575940623551684,404.7,233.832,154.28,404.64,233.712,154.24,LPLC2,,,dend[646],0.8470987363249654
720575940630831185,393.984,238.568,158.72,394.152,238.604,158.72,LPLC2,,,dend[1059],0.14929359591193012
720575940635004271,398.932,240.232,163.76,398.944,240.24,163.84,LPLC2,,,dend[945],0.3850958769041657
720575940626375172,392.652,234.048,170.16,392.704,234.168,170.16,LPLC2,,,dend[1203],0.9060072039103516
720575940619263937,402.168,241.788,156.28,402.08,241.788,156.24,LPLC2,,,dend[866],0.8201769322934324
720575940619900993,397.224,234.928,164.96,397.148,234.916,164.92,LPLC2,,,dend[1151],0.6026467529674735
720575940611821334,406.216,233.58,152.72,406.064,233.48,152.72,LPLC2,,,dend[646],0.17240452957469385
720575940619935214,404.104,230.504,160.08,404.116,230.432,160.12,LPLC2,,,dend[407],1.0
720575940603989420,401.984,235.288,166.16,401.936,235.388,166.16,LPLC2,,,dend[970],0.3564964382911979
720575940619981494,403.556,231.152,162.2,403.444,231.04,162.2,LPLC2,,,dend[412],0.4111285109162434
720575940613470947,393.412,231.264,165.92,393.456,231.112,165.96,LPLC2,,,dend[1194],0.21817409703868024
720575940615332502,395.4,235.972,157.44,395.504,235.976,157.48,LPLC2,,,dend[1060],0.5536680161658774
720575940626414279,401.856,232.108,153.44,401.956,232.08,153.44,LPLC2,,,dend[652],0.9409534978651902
,,,,,,,,,,dend_11[55],
720575940624755504,396.164,230.036,164.36,396.176,229.968,164.4,LPLC2,,,dend[1164],0.2500081799161333
720575940615907723,391.652,240.596,160.6,391.744,240.704,160.6,LPLC2,,,dend[1054],0.4079143660846528
720575940645328436,397.292,242.136,156.8,397.272,242.188,156.76,LPLC2,,,dend[1004],0.7384716827093698
720575940624359093,396.016,238.716,162.6,395.92,238.8,162.6,LPLC2,,,dend[1082],0.8246330620963761
720575940635307639,396.536,235.288,165.24,396.656,235.288,165.24,LPLC2,,,dend[1151],0.23516985978357643
720575940619750822,393.04,238.152,158.68,392.956,238.176,158.6,LPLC2,,,dend[1031],0.40630403971990686
720575940635764984,391.684,238.42,170.48,391.816,238.452,170.48,LPLC2,,,dend[1203],0.013502396416889512
720575940620946508,398.84,239.096,166.4,398.788,239.24,166.4,LPLC2,,,dend[1112],0.8638618088264062
720575940619263937,407.252,234.52,151.08,407.104,234.432,151.08,LPLC2,,,dend[642],0.30406796694309174
720575940607288924,389.02,236.832,164.68,389.108,236.904,164.64,LPLC2,,,dend[1254],0.556307467325306
720575940622680088,399.984,230.4,156.32,399.944,230.292,156.32,LPLC2,,,dend[416],0.9046197538845325
720575940632129848,404.44,231.5,144.96,404.408,231.616,144.96,LPLC2,,,dend[659],0.258271776556047
720575940623551684,404.448,234.28,154.4,404.392,234.192,154.4,LPLC2,,,dend[647],0.7901202730378776
720575940622455223,407.144,227.984,154.64,407.02,227.964,154.6,LPLC2,,,dend[392],0.4682347753415198
720575940613470947,402.256,235.784,150.8,402.168,235.684,150.76,LPLC2,,,dend[672],0.9155522287018778
720575940619398127,402.024,240.784,156.28,402.14,240.816,156.28,LPLC2,,,dend[867],0.40359029212037406
720575940628847164,404.936,230.448,160.2,404.928,230.592,160.2,LPLC2,,,dend[409],0.3453835489117517
720575940628921303,402.068,229.12,156.92,401.888,229.156,156.92,LPLC2,,,dend[416],0.24276586966066416
720575940619900993,397.26,234.896,164.92,397.176,234.908,164.88,LPLC2,,,dend[1151],0.6371450468486554
720575940626375172,391.248,233.616,167.4,391.216,233.728,167.4,LPLC2,,,dend[1224],0.40203875726098914
720575940626384200,402.452,232.624,153.68,402.584,232.568,153.68,LPLC2,,,dend[652],0.39253652771899766
720575940632779932,402.04,235.288,150.76,402.16,235.288,150.8,LPLC2,,,dend[672],0.6337018230241972
,,,,,,,,,,dend_11[55],
720575940614738444,388.952,233.484,164.88,388.884,233.576,164.88,LPLC2,,,dend[1227],0.4355652243703753
720575940617289782,407.268,242.704,152.6,407.264,242.584,152.6,LPLC2,,,dend[1451],0.3776366647412619
720575940632129848,406.668,228.264,154.68,406.76,228.176,154.68,LPLC2,,,dend[392],0.47250253269830417
720575940612560680,407.152,229.668,155.16,407.068,229.76,155.16,LPLC2,,,dend[393],0.6640329316126884
720575940619263937,401.156,237.512,164.64,401.172,237.624,164.64,LPLC2,,,dend[975],0.9559548339855104
720575940608088259,404.168,229.412,158.0,404.06,229.344,158.0,LPLC2,,,dend[414],0.42832914510384545
720575940639895003,406.8,231.272,142.88,406.772,231.392,142.88,LPLC2,,,dend[666],0.9347642167235939
720575940639878352,399.612,242.708,154.76,399.692,242.792,154.72,LPLC2,,,dend[1304],0.5448894697078555
720575940615055989,400.176,237.112,166.88,400.264,237.124,166.84,LPLC2,,,dend[966],0.909320161689661
720575940608617564,413.616,236.16,150.68,413.724,236.148,150.68,LPLC2,,,dend[767],0.913871313346635
720575940628921303,402.308,228.56,158.16,402.216,228.556,158.16,LPLC2,,,dend[415],0.8406094398017132
720575940622680088,407.672,228.708,154.64,407.792,228.808,154.6,LPLC2,,,dend[392],0.1410872505120259
720575940606126438,409.268,231.588,157.24,409.084,231.58,157.2,LPLC2,,,dend[421],0.9160106403176378
720575940619398127,401.072,229.752,156.52,400.992,229.652,156.52,LPLC2,,,dend[416],0.5641038731009405
720575940613470947,392.708,239.928,159.68,392.784,239.864,159.68,LPLC2,,,dend[1052],0.5463222517584027
720575940628976956,399.696,243.38,154.88,399.616,243.52,154.88,LPLC2,,,dend[1304],0.40706145527584325
720575940619919476,406.856,234.064,156.8,406.896,233.972,156.76,LPLC2,,,dend[397],0.4025214493296942
720575940627683483,410.252,242.772,149.88,410.36,242.74,149.88,LPLC2,,,dend[1444],0.6997742651730287
720575940613219474,394.64,241.604,158.4,394.544,241.508,158.4,LPLC2,,,dend[1027],0.346094907082089
720575940619919476,391.08,236.612,169.88,390.976,236.668,169.88,LPLC2,,,dend[1204],0.8356757103925998
720575940611821334,405.352,226.92,154.44,405.424,227.012,154.44,LPLC2,,,dend[392],0.9876086406307714
,,,,,,,,,,dend_11[55],
720575940626236041,402.704,240.844,156.08,402.676,240.952,156.08,LPLC2,,,dend[867],0.3150032037001923
720575940626375172,406.452,233.788,156.64,406.504,233.88,156.6,LPLC2,,,dend[397],0.717236301068234
720575940603989420,407.36,243.0,152.92,407.384,242.944,152.96,LPLC2,,,dend[1450],0.6128765585129925
720575940622455223,395.048,239.124,158.16,394.96,239.248,158.16,LPLC2,,,dend[1057],1.0
720575940619750822,411.676,223.752,155.8,411.784,223.752,155.8,LPLC2,,,dend[403],0.8570405031649552
720575940606126438,406.148,227.272,154.88,406.128,227.364,154.88,LPLC2,,,dend[392],0.7568114625257314
720575940623925774,390.292,232.756,167.48,390.4,232.772,167.48,LPLC2,,,dend[1224],0.8852879328679266
720575940639878352,399.62,242.708,154.76,399.68,242.756,154.76,LPLC2,,,dend[1304],0.5497127105469023
720575940621914904,396.808,234.916,165.16,396.864,235.016,165.2,LPLC2,,,dend[1151],0.3304809667255367
720575940624417584,390.332,238.68,163.96,390.236,238.776,163.96,LPLC2,,,dend[1252],0.7209800862007807
720575940606126438,403.468,245.648,151.72,403.648,245.64,151.72,LPLC2,,,dend[1370],0.1190797479254827
720575940611821334,406.192,233.56,152.72,406.016,233.46,152.76,LPLC2,,,dend[646],0.19269348069654496
720575940619900993,397.716,234.78,164.28,397.608,234.696,164.32,LPLC2,,,dend[1152],0.06433041651899822
720575940608088259,407.276,243.0,153.24,407.204,242.876,153.2,LPLC2,,,dend[1450],0.6992445941744633
720575940615332502,408.604,231.712,155.6,408.688,231.744,155.64,LPLC2,,,dend[388],0.9156402338445592
720575940624208824,392.124,235.496,157.6,392.176,235.5,157.56,LPLC2,,,dend[1050],0.81457501823838
720575940618927892,411.764,234.4,150.16,411.776,234.492,150.2,LPLC2,,,dend[636],0.9827073013375628
720575940627683483,410.244,242.904,150.2,410.344,242.908,150.24,LPLC2,,,dend[1444],0.5837784449338548
720575940615055989,411.552,231.736,155.2,411.656,231.756,155.2,LPLC2,,,dend[372],0.28213129136663156
720575940641552347,400.52,238.64,160.8,400.4,238.612,160.8,LPLC2,,,dend[984],0.5099217150288067
720575940626236041,412.504,238.2,149.08,412.612,238.232,149.12,LPLC2,,,dend[768],0.8285275567129741
720575940653666465,404.912,232.768,158.52,404.784,232.664,158.52,LPLC2,,,dend[418],0.8951468732248351
720575940645328436,397.088,243.496,156.68,397.18,243.564,156.64,LPLC2,,,dend[1004],0.4188404816496432
720575940608617564,411.408,235.284,150.36,411.488,235.228,150.32,LPLC2,,,dend[636],0.5751160056584085
720575940628847164,404.764,230.44,160.2,404.68,230.512,160.2,LPLC2,,,dend[408],0.7450754229107174
720575940622455223,408.164,232.536,149.6,408.172,232.652,149.6,LPLC2,,,dend[684],0.6100704304509745
720575940618063105,404.908,220.656,149.12,404.864,220.544,149.16,LPLC2,,,dend[787],0.8380770248125534
720575940617997241,396.884,234.332,164.28,396.98,234.324,164.24,LPLC2,,,dend[1152],0.42264635865355027
720575940615907723,392.364,239.716,160.76,392.408,239.652,160.72,LPLC2,,,dend[1053],0.6638324856018564
720575940603989420,409.064,232.444,156.04,408.972,232.348,156.04,LPLC2,,,dend[388],0.8404957629675902
720575940615332502,401.416,238.24,164.76,401.224,238.188,164.76,LPLC2,,,dend[974],0.7529747756350766
720575940607288924,396.656,232.18,166.16,396.784,232.172,166.16,LPLC2,,,dend[1158],0.5561319808838724
720575940630302250,402.488,235.7,153.96,402.456,235.62,153.92,LPLC2,,,dend[649],0.9856801542903001
720575940626414279,403.648,232.192,148.44,403.568,232.264,148.44,LPLC2,,,dend[654],0.675019360670296
720575940619263937,401.136,237.544,164.6,401.184,237.648,164.56,LPLC2,,,dend[975],0.9490394295759289
720575940621914904,397.128,234.608,164.24,397.2,234.528,164.24,LPLC2,,,dend[1152],0.27019062771463637
720575940619750822,407.44,230.224,155.12,407.576,230.16,155.08,LPLC2,,,dend[389],0.8385803866148286
720575940614631079,403.052,231.464,147.32,402.984,231.416,147.32,LPLC2,,,dend[670],0.4565621946678005
720575940625778428,414.576,232.248,153.88,414.48,232.312,153.88,na,,,dend[529],0.5562494086884763
720575940618886710,401.396,249.012,157.04,401.264,249.016,157.04,na,,,dend[873],0.3193242423480312
720575940612737386,421.936,233.9,150.64,421.844,233.848,150.64,na,,,dend[242],0.8149110827119107
720575940617542872,440.152,205.536,149.16,439.956,205.488,149.16,na,,,dend_11[45],0.8752845539868124
720575940638910040,388.944,229.404,164.04,389.028,229.504,164.04,na,,,dend[1196],0.8713442295506243
720575940629554391,399.188,250.128,155.12,399.1,250.088,155.12,na,,,dend[1307],0.9953684084992611
720575940605252128,391.872,242.772,165.12,391.96,242.804,165.12,na,,,dend[1255],0.37240050986036094
720575940626309562,446.324,207.56,146.28,446.272,207.444,146.32,na,,,dend_11[43],0.9260562638088956
720575940605252128,391.684,244.036,164.56,391.768,244.108,164.52,na,,,dend[1257],1.0
720575940608942859,385.02,220.712,165.52,384.976,220.596,165.56,na,,,dend[1177],0.4139519197014435
720575940619318321,438.648,202.456,147.6,438.788,202.392,147.6,na,,,dend_11[50],0.8927197885416531
720575940624169722,392.328,238.872,169.6,392.244,238.776,169.56,na,,,dend[1202],0.5811057714583867
720575940625695269,395.764,231.704,162.72,395.728,231.84,162.72,na,,,dend[1162],0.760832454398669
720575940608942859,411.352,253.016,134.68,411.272,252.952,134.68,na,,,dend[1483],0.6767962530041249
720575940609076693,434.8,241.0,148.12,434.928,241.004,148.2,na,,,dend[1554],0.21964215269040827
720575940620381575,433.488,234.416,148.84,433.44,563.748,148.84,na,,,dend_6[0],1.0
720575940611347123,398.232,248.888,158.96,398.144,248.896,158.96,na,,,dend[920],0.48351486580644426
720575940625695269,404.904,232.496,158.16,405.0,232.444,158.16,na,,,dend[418],0.6896741425837741
720575940624666245,431.748,219.092,139.08,431.732,219.256,139.08,na,,,dend_11[29],0.959719360152049
720575940608942859,412.304,256.808,127.92,412.24,256.6,127.92,na,,,dend[1486],0.8205848306404562
720575940626217244,412.364,246.648,153.92,412.272,246.536,153.92,na,,,dend[1396],0.3047026716178057
720575940622339113,436.048,232.516,150.48,435.976,232.44,150.48,na,,,dend[89],0.27253943761432387
720575940608942859,394.036,226.34,146.88,393.912,226.32,146.84,na,,,dend[789],0.5275039941373181
720575940608942859,387.348,224.12,168.36,387.3,224.016,168.36,na,,,dend[1183],0.7802616666059151
720575940608942859,392.688,242.84,164.44,392.688,242.732,164.44,na,,,dend[1236],0.28603494990497896
720575940625778428,395.224,247.28,159.96,395.256,247.368,159.96,na,,,dend[1008],0.7315820849777841
720575940612737386,391.716,245.716,163.88,391.764,245.816,163.84,na,,,dend[1262],0.30362774150606975
720575940597386639,410.62,244.888,143.68,410.516,244.92,143.72,na,,,dend[1376],0.9464425847841804
720575940612840982,397.952,249.804,155.2,398.088,249.784,155.24,na,,,dend[1307],0.6930800508521543
720575940617886301,417.48,229.384,155.32,417.464,229.216,155.36,na,,,dend[533],0.5616708457408692
720575940631824744,439.912,205.68,145.32,439.896,205.804,145.32,na,,,dend_11[4],0.22147378561498693
720575940605252128,371.204,257.104,133.72,371.056,257.112,133.68,na,,,dend[1320],0.7519889188534686
720575940654401441,415.46,236.916,139.32,415.488,237.008,139.32,na,,,dend[856],0.23178370439505758
720575940632008109,418.524,242.38,156.44,418.436,242.272,156.48,na,,,dend[743],0.7256008897095491
720575940608942859,421.644,235.708,159.2,421.6,235.588,159.24,na,,,dend[592],0.523047988422292
720575940632381536,413.604,244.208,152.84,413.536,244.3,152.88,na,,,dend[1420],0.4484776644594213
720575940619812801,388.348,244.712,155.52,388.248,244.832,155.48,na,,,dend[1272],0.22242003819083367
720575940611474138,418.264,231.988,154.6,418.168,232.028,154.6,na,,,dend[611],0.2489231403673112
720575940629554391,395.832,251.62,155.84,395.96,251.5,155.84,na,,,dend[927],0.9625294972011639
720575940619812801,387.528,225.712,146.76,387.52,225.576,146.76,na,,,dend[790],1.0
720575940624945438,429.552,233.704,129.12,429.424,233.744,129.12,na,,,axon[35],0.1582865382385259
720575940621487242,410.656,255.264,130.84,410.632,255.168,130.84,na,,,dend[1488],0.45576884594455547
720575940625778428,415.364,237.932,150.0,415.404,238.12,149.96,na,,,dend[690],0.7250336931456983
720575940639207296,403.384,241.12,163.4,403.508,241.176,163.36,na,,,dend[950],0.8819664260860504
720575940617886301,399.104,249.944,155.0,399.108,250.048,155.04,na,,,dend[1307],0.9525750492698938
720575940617886301,392.352,247.632,154.0,392.244,247.688,154.0,na,,,dend[1301],0.5655822506406896
720575940626928650,432.484,230.936,150.44,432.376,230.816,150.4,na,,,dend[831],1.0
720575940624666245,413.948,224.112,141.0,414.024,224.208,141.0,na,,,dend[812],0.9355943429707989
720575940620813989,371.476,256.536,139.76,371.416,256.684,139.68,na,,,dend[1348],0.9303778234782597
720575940629920056,436.216,232.584,144.72,436.352,232.716,144.72,na,,,dend[50],0.8357006785292632
720575940605252128,395.388,244.56,159.2,395.552,244.568,159.2,na,,,dend[1022],0.593393713385364
720575940608942859,389.568,246.16,156.76,389.568,245.984,156.76,na,,,dend[1270],0.9187923558960631
720575940654777505,418.856,227.74,157.28,418.856,227.912,157.28,na,,,dend[537],0.5653840413379552
720575940608942859,426.828,238.248,153.36,426.936,238.264,153.36,na,,,dend[294],0.32925809864076944
720575940628779898,433.288,234.88,148.8,433.184,563.288,148.8,na,,,dend_6[0],1.0
720575940608942859,418.18,245.024,143.08,418.096,244.96,143.12,na,,,dend[1462],0.333136290876849
720575940630203589,392.496,241.728,160.2,392.544,241.804,160.16,na,,,dend[1063],0.567743289776731
720575940617886301,399.116,249.944,155.0,399.128,250.088,155.0,na,,,dend[1307],0.964018822613229
720575940608942859,392.66,242.72,165.0,392.772,242.716,165.0,na,,,dend[1236],0.49145566471935825
720575940624666245,431.884,219.316,138.88,431.852,219.448,138.88,na,,,dend_11[29],0.9225071696997748
720575940611474138,418.324,231.86,154.52,418.22,231.848,154.48,na,,,dend[611],0.38177193866076875
720575940628779898,437.224,238.86,144.44,437.3,238.964,144.44,na,,,dend[1538],0.4831137825439052
720575940655398817,392.492,246.392,156.28,392.636,246.396,156.32,na,,,dend[1300],0.20117453100873536
720575940615528678,408.064,243.28,153.84,407.936,243.252,153.88,na,,,dend[1448],0.2663918863188849
720575940620813989,398.344,250.244,154.92,398.48,250.24,154.88,na,,,dend[1307],0.8831447765295501
720575940613191475,437.308,239.42,144.56,437.248,239.32,144.56,na,,,dend[1538],0.2920529256609928
720575940611835475,385.992,245.268,150.84,386.112,245.264,150.88,na,,,dend[1273],1.0
720575940625778428,415.248,236.444,150.4,415.248,236.32,150.4,na,,,dend[627],0.9032858614193471
720575940610506594,442.932,207.2,148.16,443.068,207.18,148.16,na,,,dend_11[44],0.9755528332228706
720575940625778428,397.96,244.552,158.68,397.996,244.464,158.72,na,,,dend[932],1.0
720575940634251872,390.056,238.276,163.68,390.016,238.36,163.68,na,,,dend[1252],0.8537574618717756
720575940612840982,397.952,249.732,155.24,398.064,249.672,155.24,na,,,dend[1307],0.6328645285047824
720575940627796298,413.016,226.792,140.88,413.024,226.688,140.88,na,,,dend[797],0.639925760774495
720575940608942859,424.096,234.952,157.2,424.104,235.064,157.2,na,,,dend[142],0.6702136439196007
720575940608942859,411.548,253.184,135.24,411.408,253.192,135.2,na,,,dend[1483],0.9136147422756773
720575940617886301,438.324,236.052,149.36,438.224,392.252,149.36,na,,,axon[20],1.0
720575940629414987,400.788,230.12,159.32,400.824,230.256,159.28,na,,,dend[417],0.8570108115971192
720575940613191475,416.272,232.08,163.28,416.268,232.228,163.32,na,,,dend[577],0.2775620544617778
720575940610506594,426.748,237.8,137.2,426.856,237.816,137.16,na,,,dend[1617],0.6650941296614842
720575940605252128,414.144,239.14,145.4,414.3,239.104,145.4,na,,,dend[1458],1.0
720575940612737386,396.528,244.344,162.52,396.592,244.248,162.52,na,,,dend[1074],0.3907692997242246
720575940628779898,412.468,246.064,151.08,412.544,246.152,151.12,na,,,dend[1397],1.0
720575940608942859,408.62,244.8,149.0,408.648,244.66,149.0,na,,,dend[1380],0.8868027537736823
720575940624361735,397.208,247.152,159.52,397.264,247.264,159.52,na,,,dend[1009],0.908378006558288
720575940616313942,425.408,232.456,158.4,425.392,232.388,158.44,na,,,dend[168],0.2930249193537318
720575940612737386,411.392,239.592,154.88,411.376,239.732,154.84,na,,,dend[701],0.5339322182753184
720575940628369965,391.984,244.568,165.8,391.884,244.556,165.76,na,,,dend[1260],0.45057902046857085
720575940617752321,431.88,234.164,136.64,431.848,234.264,136.64,na,,,dend[107],0.9644107061313575
720575940480206260,407.712,230.728,154.96,407.76,230.648,154.96,na,,,dend[389],0.6775382176457664
720575940611674853,391.756,226.592,146.76,391.736,226.448,146.72,na,,,dend[789],0.7359633233076994
720575940602718432,410.256,234.584,163.92,410.212,234.68,163.92,na,,,dend[483],1.0
720575940611249635,395.568,249.372,155.72,395.508,249.472,155.72,na,,,dend[926],0.9134747991390748
720575940638910040,445.832,207.104,146.76,445.744,207.184,146.72,na,,,dend_11[43],0.7205091687140921
720575940612264817,372.808,242.548,121.88,372.688,242.52,121.88,na,,,dend[1329],0.941389236937211
720575940617886301,381.116,258.012,149.64,381.264,257.956,149.64,na,,,dend[1352],0.8558215439653998
720575940641464309,414.7,235.432,152.4,414.648,235.4,152.36,na,,,dend[362],0.862836434846966
720575940622339113,431.644,230.32,151.28,431.592,230.192,151.24,na,,,dend[833],0.9794572463321917
720575940608942859,410.504,237.192,161.92,410.556,237.272,161.92,na,,,dend[437],0.3258961683402048
