pre,pre_x,pre_y,pre_z,post_x,post_y,post_z,type,mappedSection,mappedSegRangeVar
720575940608942859,408.056,245.148,149.44,408.016,245.008,149.44,na,dend[2020],0.6405996455368165
720575940621067204,417.492,275.168,77.64,417.508,275.32,77.64,na,dend[302],1.0
720575940623957173,415.068,264.232,101.36,415.124,264.188,101.4,na,dend[2414],0.21176186595094612
720575940613497395,410.98,268.82,117.72,410.876,268.932,117.72,na,dend[2187],0.4952550681516272
720575940617552541,430.436,267.988,132.0,430.344,268.096,132.0,na,dend[2296],0.4733275375772659
720575940629602871,414.896,285.788,110.84,414.776,285.784,110.8,na,dend[1330],0.8118460509551317
720575940630159872,413.596,268.06,121.72,413.7,268.12,121.76,na,dend[2147],0.9085809699501693
720575940624571116,428.64,307.004,114.76,428.568,306.872,114.84,na,dend[1067],1.0
720575940631924584,432.212,275.956,126.0,432.312,276.016,126.0,na,dend[2],0.050102341644613364
720575940569996290,406.712,241.944,159.0,406.608,241.884,158.96,na,dend[2000],0.0062143650739919405
720575940629234626,421.712,237.6,157.92,421.608,237.58,157.96,na,dend[1693],0.9569687936638506
720575940627263375,424.712,302.632,127.32,424.572,302.696,127.28,na,dend[1219],0.9244830293556241
720575940624571116,413.876,269.612,86.76,413.972,269.664,86.8,na,dend[119],0.8033280462210979
720575940629920056,440.152,236.34,144.0,440.096,236.464,144.0,na,dend[1788],0.29875792662690936
720575940606332629,417.3,297.4,113.44,417.256,297.3,113.4,na,dend[1282],0.5762747768629989
720575940632945177,420.284,270.028,107.8,420.272,270.168,107.76,na,dend[2381],0.3044148182704235
720575940605214636,413.024,270.864,120.4,412.944,270.8,120.36,na,dend[2200],1.0
720575940625778428,414.488,239.644,157.04,414.276,239.56,157.08,na,dend[1594],0.3424121532676249
720575940604201830,448.032,315.208,134.96,448.044,315.324,134.96,na,dend[1186],0.042462432540757544
720575940623878891,415.884,254.784,134.92,415.776,254.616,134.92,na,dend[2092],0.9621045892536241
720575940617936897,408.716,289.108,91.12,408.592,289.096,91.12,na,dend[784],0.8101582475687092
720575940623957173,417.136,255.94,133.48,417.204,255.868,133.52,na,dend[2092],0.3159417714454792
720575940607183172,421.204,257.1,133.56,421.216,256.964,133.6,na,dend[2095],0.8385622383273613
720575940611904296,429.16,305.064,141.24,429.232,305.004,141.24,na,dend[1154],0.5782603798518454
720575940628059722,431.488,267.808,131.44,431.504,267.656,131.4,na,dend[2296],0.8352850089026724
720575940603533246,418.408,265.056,127.04,418.304,264.976,127.04,na,dend[1425],0.37378013434254725
720575940605214636,413.432,298.224,111.0,413.352,298.148,111.04,na,dend[1295],1.0
720575940605214636,411.792,292.124,104.56,411.928,292.104,104.56,na,dend[970],1.0
720575940635119723,418.336,271.024,123.0,418.204,271.184,123.0,na,dend[2210],0.5606999686963069
720575940617780785,428.032,268.404,134.92,427.984,268.2,134.96,na,dend[2282],0.4419178318715966
720575940618886710,433.04,244.02,150.56,432.88,243.98,150.56,na,dend[1762],1.0
720575940605214636,421.932,308.352,116.72,422.016,308.288,116.72,na,dend[1077],0.9658105208600163
720575940639811469,424.024,295.956,126.0,423.908,296.052,126.0,na,dend[1269],0.49255968843854714
720575940627096957,418.664,265.104,125.24,418.664,265.2,125.24,na,dend[1423],1.0
720575940617936897,410.872,286.056,90.8,410.788,285.972,90.8,na,dend[749],0.5089250065982664
720575940617467712,435.712,310.28,127.44,435.632,310.38,127.4,na,dend[1166],0.37362784387497605
720575940611904296,419.244,279.648,106.68,419.16,279.752,106.68,na,dend[838],0.8828656585033265
720575940606336213,418.144,257.824,132.32,418.032,257.88,132.32,na,dend[1430],0.9589821374852935
720575940610116581,421.644,276.752,139.36,421.592,276.648,139.36,na,dend[2326],0.42265643466516944
720575940618729350,426.376,273.756,136.4,426.372,273.872,136.4,na,dend[2494],0.42916412596666004
720575940611588835,432.36,308.852,125.96,432.376,308.976,126.0,na,dend[1110],0.95486121879152
720575940616415003,512.476,315.672,152.04,512.428,315.628,152.08,na,axon[66],0.6447072443399273
720575940627263375,417.06,279.584,106.64,417.188,279.6,106.68,na,dend[842],0.46871529528725614
720575940630159872,422.808,266.884,123.32,422.896,267.02,123.32,na,dend[2224],0.16458191088574178
720575940637418549,411.488,278.992,79.8,411.452,278.872,79.76,na,dend[236],0.39781803314635605
720575940609076693,417.4,245.064,150.12,417.408,244.988,150.16,na,dend[1646],1.0
720575940632649697,422.464,304.76,115.28,422.556,304.82,115.32,na,dend[1063],0.8663544923178813
720575940609162820,416.096,254.96,134.44,416.012,254.952,134.4,na,dend[2092],0.8185101391249834
720575940624666245,413.828,247.388,143.6,413.916,247.464,143.64,na,dend[2059],0.7975046174452305
720575940610116581,421.496,277.024,138.6,421.412,276.968,138.56,na,dend[2326],0.34915197178998114
720575940624571116,418.996,293.032,110.84,419.12,293.0,110.8,na,dend[1011],0.34125705306365106
720575940632945177,419.916,295.688,122.32,419.976,295.784,122.32,na,dend[1263],0.9096740681802393
720575940627263375,416.308,279.488,108.16,416.4,279.344,108.12,na,dend[845],0.9718488465122236
720575940610116581,432.812,244.416,150.0,432.672,244.424,150.0,na,dend[1765],0.19092867969051
720575940617575803,437.952,204.312,151.16,438.028,204.328,151.16,na,dend_11[0],0.41869591673701634
720575940624361735,412.316,241.952,152.12,412.456,241.936,152.12,na,dend[2031],0.8912387533839815
720575940611904296,419.924,281.888,102.4,419.972,282.012,102.4,na,dend[17],0.7196393927883575
720575940603533246,408.296,278.76,99.44,408.216,278.848,99.44,na,dend[673],1.0
720575940627263375,420.372,291.988,119.2,420.368,291.78,119.2,na,dend[1242],0.7435371223969734
720575940638214461,426.548,308.8,122.0,426.56,308.712,122.04,na,dend[1094],0.9295493990386063
720575940631779532,403.204,246.568,156.8,403.08,246.652,156.8,na,dend[1939],0.19760905394960568
720575940591134836,421.304,242.696,154.4,421.228,242.696,154.36,na,dend[1716],0.24535481117473645
720575940621717469,415.132,290.508,116.12,415.136,290.616,116.12,na,dend[1018],0.41159473775582334
720575940617780785,425.224,268.444,133.24,425.276,268.564,133.28,na,dend[2274],0.6913565719100271
720575940611904296,418.708,290.616,107.48,418.744,290.544,107.52,na,dend[919],0.9539255697403333
720575940641464309,408.04,278.536,100.04,407.884,278.448,100.04,na,dend[674],0.1585303403815838
720575940638291133,414.976,289.864,110.92,415.008,289.98,110.92,na,dend[1325],0.9859113151039444
720575940627263375,418.176,242.136,146.76,418.248,242.084,146.72,na,dend[1736],0.9565341001660506
720575940627490459,442.68,311.76,131.72,442.72,311.86,131.68,na,dend[1178],0.793067202151778
720575940617752321,413.56,274.948,83.64,413.56,274.8,83.64,na,dend[312],1.0
720575940605214636,413.452,298.2,110.92,413.424,298.092,110.88,na,dend[1295],1.0
720575940621717469,409.128,276.976,93.44,409.2,277.12,93.4,na,dend[634],0.4036192510356302
720575940638603709,419.328,269.824,88.88,419.328,269.952,88.88,na,dend[112],0.30325473139766723
720575940637458997,416.928,273.904,111.2,417.06,273.956,111.2,na,dend[2443],0.9623412875905429
720575940609076693,431.776,242.784,147.72,431.904,242.884,147.72,na,dend[1753],0.5404975384565648
720575940628436839,418.848,252.512,137.44,418.892,252.412,137.44,na,dend[1437],0.662862762562894
720575940608120587,414.864,243.384,156.56,414.824,243.496,156.56,na,dend[1630],1.0
720575940605214636,413.784,274.488,80.4,413.868,274.416,80.4,na,dend[307],0.9927054118412837
720575940604201830,448.036,315.216,135.0,448.044,315.316,135.04,na,dend[1186],0.06535993468368502
720575940635119723,417.116,243.848,151.04,417.232,243.712,151.04,na,dend[1588],0.1838614436108899
720575940624571116,419.924,284.312,93.2,419.8,284.292,93.16,na,dend[22],0.8160019844440023
720575940632945177,424.688,278.888,93.88,424.692,278.808,93.88,na,dend[585],1.0
720575940603533246,414.176,274.984,116.08,414.14,274.896,116.08,na,dend[2454],0.34330698172885415
720575940634037439,417.736,259.688,126.24,417.836,259.64,126.2,na,dend[2126],1.0
720575940638680654,415.66,272.732,88.96,415.736,272.68,88.96,na,dend[96],0.7118859922931772
720575940635282910,410.968,287.708,104.6,410.844,287.732,104.56,na,dend[989],0.4708514285725274
720575940627201579,414.236,274.328,81.2,414.16,274.424,81.2,na,dend[309],0.5844854515081207
720575940624562618,419.964,278.088,82.56,419.856,278.096,82.56,na,dend[480],0.5843999012783351
720575940611904296,419.608,288.404,109.48,419.572,288.312,109.48,na,dend[912],0.725025309050427
720575940629669175,419.988,255.952,134.76,419.92,255.864,134.76,na,dend[1435],0.5114092083646485
720575940604201830,417.296,278.32,72.52,417.296,278.448,72.52,na,dend[296],0.7549518143156548
720575940621838571,410.336,277.28,91.92,410.384,277.12,91.88,na,dend[633],0.3957359476126179
720575940614633867,418.856,258.404,133.16,418.82,258.304,133.12,na,dend[1431],0.33598560550694523
720575940629920056,416.664,246.064,152.52,416.628,245.908,152.56,na,dend[1643],1.0
720575940639207296,413.948,236.368,155.8,414.044,236.376,155.88,na,dend[1611],0.45957634305574424
720575940617467712,414.132,291.308,118.16,414.152,291.16,118.16,na,dend[1022],0.44536103433806906
720575940627263375,419.912,296.86,110.4,419.924,296.756,110.4,na,dend[1041],0.2450822761874361
720575940627490459,426.048,306.88,124.16,426.096,306.96,124.2,na,dend[1093],1.0
720575940630713029,419.448,292.984,107.76,419.4,292.84,107.76,na,dend[1326],0.665116910990756
720575940628779898,436.496,238.764,146.0,436.584,238.712,145.96,na,dend[1785],0.5404149910081348
720575940626246525,407.912,244.416,147.84,407.984,244.484,147.88,na,dend[2017],0.3692085793356598
720575940620980323,411.924,289.952,104.96,411.792,290.052,104.96,na,dend[984],0.3582919911724554
720575940604201830,411.176,284.444,95.56,411.264,284.492,95.56,na,dend[770],0.44726435685893823
720575940627201579,414.24,274.332,81.08,414.184,274.444,81.04,na,dend[309],0.5001777894346893
720575940625483962,413.54,287.896,131.4,413.716,287.872,131.44,na,dend[1378],0.2595261520092017
720575940605214636,419.828,285.836,107.88,419.864,285.984,107.92,na,dend[907],1.0
720575940600523132,418.504,295.452,114.44,418.612,295.44,114.48,na,dend[1225],0.732920395844545
720575940622172949,416.412,263.132,130.32,416.504,263.012,130.32,na,dend[2104],0.3332754361183527
720575940627096957,420.328,277.188,86.92,420.316,277.04,86.92,na,dend[140],0.036052512704256294
720575940624872179,420.608,281.984,84.6,420.468,282.04,84.6,na,dend[510],0.31894932491946004
720575940620348769,415.996,272.376,89.48,416.024,272.22,89.52,na,dend[95],0.8332429254335126
720575940627263375,419.744,281.892,109.76,419.736,281.804,109.76,na,dend[1359],1.0
720575940618066415,413.924,287.096,128.04,414.056,287.032,128.0,na,dend[1395],0.1310565909528519
720575940622318599,418.168,294.536,115.92,418.18,294.628,115.92,na,dend[1228],0.9800668366001767
720575940602380768,422.908,305.552,115.12,423.0,305.564,115.08,na,dend[1063],0.5928487916017469
720575940625617289,417.56,264.836,119.6,417.58,264.968,119.56,na,dend[2179],0.5400610065896864
720575940609076693,421.768,246.544,140.24,421.668,246.46,140.24,na,dend[1442],1.0
720575940610116581,421.384,277.056,140.16,421.392,276.96,140.16,na,dend[2326],0.5209371278831443
720575940637471039,426.064,307.376,123.92,426.176,307.3,123.88,na,dend[1093],0.8466190310144993
720575940608942859,416.628,268.036,121.04,416.66,268.16,121.04,na,dend[2148],0.43579208079606546
720575940626591875,419.616,267.684,121.36,419.488,267.76,121.32,na,dend[1420],1.0
720575940604839200,418.372,291.72,108.72,418.464,291.628,108.68,na,dend[1009],0.4576771632406351
720575940625778428,414.5,239.672,157.0,414.368,239.768,157.0,na,dend[1594],0.28103798237085104
720575940614633867,412.412,248.464,149.84,412.268,248.344,149.88,na,dend[2053],0.22497106089007066
720575940610116581,436.48,272.464,126.44,436.416,272.6,126.44,na,dend[2483],1.0
720575940629133071,429.472,307.772,134.24,429.568,307.736,134.24,na,dend[1123],0.6977130244413258
720575940623957173,405.208,244.508,161.0,405.304,244.568,161.04,na,dend[1986],0.07735403611307728
720575940608942859,420.164,243.224,154.68,420.264,243.232,154.68,na,dend[1716],0.5027619315497441
720575940610116581,443.328,240.708,146.52,443.36,240.616,146.52,na,dend[1822],0.9686319829129876
720575940622671655,422.364,288.08,109.36,422.392,287.952,109.36,na,dend[906],0.8999927995564715
720575940614633867,423.672,271.152,123.6,423.668,271.02,123.56,na,dend[2258],1.0
720575940607183172,423.064,271.16,121.16,423.024,271.264,121.16,na,dend[2251],0.6567209679637837
720575940627263375,415.856,276.656,115.84,415.924,276.552,115.84,na,dend[2446],0.7257174548208345
720575940614840891,415.384,285.96,120.52,415.368,286.12,120.52,na,dend[1367],0.9838339511708908
720575940627263375,414.464,245.02,144.96,414.416,245.144,144.92,na,dend[1918],0.7154683531173313
720575940621717469,409.02,277.004,93.44,409.052,277.192,93.44,na,dend[634],0.476538921197222
720575940627803241,418.524,260.152,125.32,418.368,260.188,125.32,na,dend[2117],0.8127847826631875
720575940631924584,418.624,270.896,97.48,418.612,271.016,97.48,na,dend[66],0.5274947968109843
720575940624704393,421.752,285.032,110.24,421.8,285.16,110.24,na,dend[1338],0.4709835797158352
720575940605214636,416.184,299.504,108.24,416.212,299.38,108.2,na,dend[1038],1.0
720575940380269784,418.872,273.968,120.4,418.98,274.016,120.44,na,dend[2344],0.983983468715437
720575940628779898,435.988,239.1,145.84,435.888,239.156,145.84,na,dend[1833],0.8432586006946466
720575940606332629,427.44,271.6,95.84,427.42,271.504,95.84,na,dend[596],0.36356646232274825
720575940610796791,417.44,259.648,129.96,417.356,259.772,129.92,na,dend[2097],0.4853534644103767
720575940626588453,448.076,317.24,148.64,447.992,317.296,148.64,na,axon[2],0.45635952089442233
720575940622254375,417.972,297.904,107.24,418.0,297.776,107.24,na,dend[1034],0.7269145480270999
720575940606332629,431.052,309.364,123.48,430.984,309.264,123.48,na,dend[1210],0.7643499860055842
720575940635119723,418.324,271.032,123.08,418.136,271.084,123.04,na,dend[2210],0.5675133247357155
720575940607183172,419.812,261.004,130.64,419.664,260.936,130.6,na,dend[2110],0.3682905070250874
720575940628710555,408.688,286.536,93.92,408.776,286.504,93.88,na,dend[796],1.0
720575940611904296,417.528,279.672,106.56,417.456,279.544,106.6,na,dend[841],0.9541345027082362
720575940623957173,407.928,280.072,100.88,407.876,280.144,100.88,na,dend[666],0.9261013860492635
720575940620980323,422.212,282.516,112.52,422.328,282.488,112.52,na,dend[1406],0.8847377461599562
720575940603533246,422.392,282.948,113.48,422.512,282.928,113.44,na,dend[1404],0.956083651343789
720575940619039646,423.46,305.028,113.04,423.444,304.928,113.04,na,dend[1062],0.5456958088583659
720575940606336213,438.78,235.368,146.48,438.652,235.352,146.4,na,dend[1791],0.27643910594983767
720575940643439816,420.024,248.272,132.16,419.976,248.388,132.2,na,dend[2082],0.34487058173490204
720575940618886710,427.476,272.904,139.0,427.408,272.824,139.0,na,dend[2501],0.8968617459514547
720575940609673369,418.364,274.416,121.96,418.308,274.352,121.92,na,dend[2337],0.1469548424957309
720575940613497395,419.788,296.956,108.84,419.792,296.808,108.8,na,dend[1034],0.22662816211634673
720575940627490459,419.708,282.408,114.64,419.696,282.488,114.6,na,dend[1342],1.0
720575940611904296,415.548,286.656,120.16,415.432,286.576,120.12,na,dend[1367],0.9537599185276263
720575940629920056,436.2,232.568,144.72,436.048,232.56,144.68,na,dend[1795],0.9855944364515121
720575940630258003,409.256,278.344,93.28,409.308,278.424,93.32,na,dend[629],0.8158723786582031
720575940618599277,416.488,272.044,92.4,416.364,272.048,92.4,na,dend[64],0.26213836525483125
720575940635119723,420.528,250.468,133.24,420.56,250.592,133.28,na,dend[2075],0.34030510433895783
720575940632716964,414.304,277.748,114.84,414.224,277.676,114.88,na,dend[2465],1.0
720575940643439816,408.34,247.636,154.2,408.26,247.548,154.2,na,dend[2005],0.6426295110963103
720575940630258003,408.956,278.472,93.36,409.072,278.552,93.36,na,dend[629],1.0
720575940620122561,417.364,286.528,78.96,417.264,286.572,78.96,na,dend[185],0.8790766608482696
720575940621717469,420.584,291.252,113.32,420.596,291.112,113.36,na,dend[1026],0.9010021218133103
720575940607183172,420.952,255.476,135.04,420.896,255.344,135.04,na,dend[1435],0.8783604017574689
720575940623380009,412.212,270.0,117.48,412.184,269.924,117.44,na,dend[2187],0.9447521423732791
720575940627490459,414.044,271.44,125.56,414.012,271.548,125.56,na,dend[2216],0.16601944207626823
720575940610116581,427.856,268.724,133.56,427.912,268.636,133.56,na,dend[2277],0.85495686982115
720575940643439816,418.416,269.148,98.44,418.244,269.104,98.48,na,dend[73],0.8698150560888692
720575940629920056,429.58,236.392,147.6,429.564,236.52,147.6,na,dend[1577],0.37527209152267704
720575940625778428,413.968,234.94,157.24,413.864,234.984,157.2,na,dend[1617],0.9713481651733437
720575940620980323,429.8,280.32,96.52,429.912,280.392,96.56,na,dend[579],0.0017232286035905992
720575940618729350,427.592,269.084,129.72,427.512,268.96,129.72,na,dend[2301],1.0
720575940609076693,412.392,247.236,149.88,412.492,247.184,149.84,na,dend[2050],1.0
720575940625483962,425.996,280.728,116.32,426.084,280.876,116.32,na,dend[1408],0.745849149592247
720575940420959857,415.076,238.612,159.24,415.048,238.492,159.24,na,dend[1600],0.37439588180573186
720575940627263375,417.048,279.552,106.6,417.152,279.588,106.6,na,dend[842],0.5184535093970069
720575940611904296,417.936,279.752,106.84,418.044,279.68,106.88,na,dend[840],0.32675634107822243
720575940616166249,421.708,279.776,77.04,421.8,279.692,77.08,na,dend[506],1.0
720575940611904296,422.684,270.744,123.76,422.756,270.812,123.76,na,dend[2330],0.8515564104483075
720575940637471039,426.984,308.44,123.12,426.88,308.484,123.16,na,dend[1093],0.24495062129458428
720575940660314241,414.052,288.032,127.96,414.12,287.92,127.96,na,dend[1395],0.47368949935265126
720575940639207296,413.824,237.036,156.32,413.848,236.912,156.32,na,dend[1609],0.6836434156866874
720575940630184787,430.776,273.876,130.08,430.872,273.74,130.08,na,dend[2486],0.7881628662188574
720575940569996290,406.72,241.98,158.88,406.604,241.948,158.88,na,dend[1998],1.0
720575940613191475,441.048,236.384,142.84,440.916,236.328,142.8,na,dend[1788],0.7638213963468006
720575940622657684,429.076,304.996,141.64,429.124,305.056,141.6,na,dend[1154],0.6824531119941734
720575940625778428,414.912,246.928,142.4,414.988,247.024,142.36,na,dend[1916],0.25858326116009905
720575940620348769,418.424,273.516,84.64,418.336,273.536,84.6,na,dend[138],0.8377588546680252
720575940632008109,420.852,241.964,155.76,420.724,241.856,155.76,na,dend[1677],0.6424805332037533
720575940639811469,414.952,271.048,94.24,414.872,271.136,94.24,na,dend[94],0.293788626421132
720575940610358990,419.6,271.816,71.76,419.604,271.976,71.76,na,dend[411],0.9199690195639009
720575940627201579,414.204,274.292,81.2,414.104,274.316,81.2,na,dend[309],0.5754355211432116
720575940605214636,412.844,296.408,109.8,412.832,296.3,109.8,na,dend[1303],0.9362894184338145
720575940605214636,441.184,313.344,129.64,441.164,313.432,129.64,na,dend[1202],0.7579896002314924
720575940631061561,423.352,283.676,113.0,423.328,283.692,112.96,na,dend[1364],0.5478119936488207
720575940629920056,436.668,232.412,144.6,436.62,232.536,144.52,na,dend[1795],0.5170170531080354
720575940637471039,422.52,283.736,102.6,422.48,283.872,102.6,na,dend[890],0.6528164147562235
720575940605214636,410.096,290.176,102.6,410.08,289.996,102.6,na,dend[1001],0.16731463225152612
720575940643439816,416.712,276.616,124.84,416.784,276.724,124.84,na,dend[2341],0.2603196377719287
720575940606336213,438.776,235.352,146.52,438.688,235.348,146.52,na,dend[1791],0.2745286684882271
720575940631924584,420.46,281.38,110.0,420.42,281.492,110.0,na,dend[1347],0.6860868237963288
720575940627263375,410.368,287.64,103.64,410.476,287.64,103.68,na,dend[986],0.6505969862424336
720575940629708482,414.316,262.212,118.8,414.516,262.268,118.8,na,dend[2161],0.9868973636439359
720575940631061561,413.292,286.936,129.96,413.356,287.008,129.96,na,dend[1374],0.10178699222596452
720575940627410944,417.244,286.924,78.6,417.156,286.78,78.56,na,dend[185],0.9061593932134536
720575940627490459,409.872,287.768,106.68,409.744,287.768,106.68,na,dend[995],0.31138366536937945
720575940624910887,421.088,296.12,111.84,421.06,296.224,111.8,na,dend[1042],1.0
720575940629234626,408.424,244.016,155.04,408.52,244.064,155.0,na,dend[1947],0.40641577789890265
720575940628779898,426.128,240.632,147.28,426.036,240.728,147.32,na,dend[1460],0.4636665283708118
720575940602380768,422.912,305.484,115.2,423.0,305.448,115.2,na,dend[1063],0.6256163421238218
720575940622838154,417.88,245.708,150.96,418.008,245.728,151.0,na,dend[1645],0.6365598779307188
720575940628779898,411.704,245.928,148.48,411.808,245.832,148.44,na,dend[2047],1.0
720575940607183172,414.88,275.568,116.72,414.8,275.5,116.8,na,dend[2449],0.4187806124504986
720575940644632087,416.256,255.296,133.92,416.356,255.344,133.96,na,dend[2092],0.6423968384945011
720575940621726698,433.892,231.304,152.48,433.872,231.488,152.44,na,dend[1524],0.5046305174833341
720575940633044634,429.264,305.352,142.4,429.3,305.32,142.32,na,dend[1155],0.9477481598691974
720575940609268491,410.132,282.244,90.32,410.036,282.248,90.32,na,dend[703],0.8281797830366139
720575940606336213,422.128,245.276,140.24,422.028,245.176,140.24,na,dend[1443],0.18758235787405603
720575940621717469,428.816,304.196,139.64,428.68,304.16,139.6,na,dend[1148],0.7240184429901203
720575940631735265,432.096,307.572,131.76,432.084,307.464,131.72,na,dend[1121],0.7425825787760877
720575940608942859,416.036,260.524,131.88,416.148,260.476,131.88,na,dend[1430],0.16202128694892398
720575940620348769,423.664,268.664,109.6,423.532,268.604,109.6,na,dend[2372],0.2129209356123251
720575940630028359,433.056,273.452,129.32,433.008,273.6,129.28,na,dend[2486],0.5122799820172533
720575940613497395,421.0,261.792,129.2,421.0,261.892,129.24,na,dend[2110],0.7834006845847518
720575940618392912,423.168,272.656,119.72,423.04,272.628,119.76,na,dend[1412],0.24291504898202926
720575940607183172,419.84,260.856,130.64,419.752,260.736,130.64,na,dend[2110],0.38154215603369895
720575940627490459,415.888,285.452,91.24,416.016,285.452,91.2,na,dend[570],1.0
720575940603533246,415.232,287.104,104.32,415.112,287.028,104.32,na,dend[807],0.7616999338670566
720575940617752321,420.66,265.896,118.08,420.564,265.808,118.08,na,dend[2154],0.9048409919212909
720575940646400644,417.624,269.76,98.72,417.688,269.816,98.76,na,dend[73],0.27264832899058533
720575940622635500,411.148,281.224,113.96,411.248,281.188,113.96,na,dend[884],0.4845820181607665
720575940620381575,420.416,249.384,136.28,420.428,249.24,136.24,na,dend[2071],0.9502936202427293
720575940631061561,424.5,293.904,120.88,424.412,293.952,120.88,na,dend[1261],1.0
720575940614633867,411.488,249.248,149.8,411.424,249.216,149.72,na,dend[2053],0.462937420061329
720575940610638434,422.608,269.832,73.12,422.536,269.76,73.12,na,dend[424],0.24001253388854596
720575940612153086,420.62,277.24,142.36,420.732,277.304,142.36,na,dend[2326],0.7845849237943892
720575940621972009,427.46,272.952,137.96,427.572,273.004,137.96,na,dend[2501],0.2759498061227397
720575940627490459,412.604,271.36,121.48,412.536,271.288,121.48,na,dend[2205],1.0
720575940624571116,416.144,273.476,72.92,416.048,273.576,72.92,na,dend[328],0.6356792967085697
720575940610638434,421.832,282.74,84.08,421.944,282.672,84.08,na,dend[510],0.705750349573126
720575940604201830,409.272,287.684,85.64,409.272,287.784,85.68,na,dend[741],0.793133316522529
720575940631153194,416.848,296.796,112.16,416.8,296.688,112.12,na,dend[1279],1.0
720575940605699829,411.296,244.416,147.8,411.216,244.536,147.84,na,dend[2057],0.8032879793678338
720575940606332629,424.376,300.48,110.28,424.364,300.608,110.28,na,dend[1056],0.5795262753926483
720575940634453093,410.196,281.744,107.84,410.08,281.788,107.84,na,dend[881],0.9711911512567347
720575940627201579,418.748,285.008,117.4,418.632,284.956,117.36,na,dend[1367],0.4660352182704801
720575940623380009,417.436,259.296,125.0,417.356,259.384,125.0,na,dend[2129],0.43023618786079243
720575940606336213,409.464,245.568,152.32,409.444,245.68,152.28,na,dend[1929],0.707922408806412
720575940620381575,434.88,233.704,151.96,434.876,233.588,151.96,na,dend[1513],0.18409730865877394
720575940621242025,413.52,292.996,104.36,413.636,292.9,104.36,na,dend[965],1.0
720575940630603091,428.404,306.472,114.08,428.232,306.428,114.04,na,dend[1066],0.6561875486025726
720575940621365236,424.06,238.028,147.4,423.972,238.056,147.36,na,dend[1470],1.0
720575940638680654,411.828,286.152,121.0,411.908,286.252,121.04,na,dend[1397],1.0
720575940605252128,414.38,233.204,156.48,414.416,233.328,156.48,na,dend[1620],1.0
720575940621487242,411.936,243.068,151.6,412.076,243.088,151.6,na,dend[2026],1.0
720575940631061561,422.92,283.988,112.64,422.924,283.876,112.64,na,dend[1364],0.5869949678288087
720575940627218882,413.168,287.4,132.6,413.26,287.472,132.64,na,dend[1386],0.76537528119747
720575940627490459,418.592,296.112,120.48,418.592,296.212,120.52,na,dend[1255],0.20305121628862985
720575940643439816,427.332,271.736,97.04,427.32,271.668,97.04,na,dend[596],0.8957296680976745
720575940623400629,414.384,283.056,78.48,414.296,282.972,78.48,na,dend[184],0.9552168509686548
720575940637410394,417.8,297.5,107.08,417.832,297.612,107.12,na,dend[1034],0.7522926447766156
720575940630713029,419.392,293.288,107.4,419.432,293.096,107.4,na,dend[1326],0.8831853267852439
720575940627263375,417.036,279.536,106.6,417.164,279.588,106.64,na,dend[842],0.49502677463110295
720575940610116581,421.092,277.58,141.92,421.056,277.48,141.92,na,dend[2326],0.7305038127960162
720575940628894251,432.1,278.476,119.4,431.988,278.332,119.4,na,dend[2480],0.8352044359527683
720575940623957173,413.296,284.072,95.96,413.128,283.992,95.96,na,dend[769],0.22191782894149878
720575940638256949,419.92,277.248,68.12,419.752,277.216,68.12,na,dend[450],0.5174032213987181
720575940623380009,413.612,274.9,116.44,413.76,274.996,116.44,na,dend[2454],0.12095360959431607
720575940605214636,429.248,309.364,125.08,429.316,309.272,125.04,na,dend[1207],0.9696923295734272
720575940627263375,417.788,283.46,92.12,417.856,283.572,92.12,na,dend[23],0.7344964120301798
720575940644447511,416.504,280.088,87.48,416.436,280.188,87.48,na,dend[543],1.0
720575940625617289,415.064,266.424,119.12,415.2,266.472,119.12,na,dend[2149],0.853867305468719
720575940609268491,410.14,282.244,90.28,410.052,282.248,90.24,na,dend[703],0.8549500637601598
720575940637471039,426.168,307.52,123.92,426.32,307.444,123.96,na,dend[1093],0.7993001720646682
720575940617936897,420.82,248.08,137.68,420.888,247.972,137.72,na,dend[1441],0.5459056551323442
720575940643795492,415.276,266.252,119.52,415.18,266.264,119.48,na,dend[2181],0.5105787089380861
720575940609522382,428.408,244.436,145.28,428.348,244.34,145.32,na,dend[1749],0.35837778599149306
720575940602380768,423.636,285.568,88.68,423.528,285.64,88.72,na,dend[546],1.0
720575940612146174,420.184,282.984,90.68,420.128,283.024,90.68,na,dend[24],0.32965547746875956
720575940605214636,443.88,313.456,131.52,443.944,313.608,131.52,na,dend[1182],0.22097449001464056
720575940617467712,417.984,249.536,138.36,418.108,249.536,138.36,na,dend[1911],0.5239861184644863
720575940627201579,416.64,290.604,115.0,416.624,290.704,115.0,na,dend[1017],0.8446542585579013
720575940620381575,438.096,233.312,146.16,438.208,233.388,146.12,na,dend[1791],0.831850875230583
720575940609076693,407.92,246.372,152.96,407.952,246.272,152.96,na,dend[1930],0.8095718600498563
720575940629133071,421.704,306.744,117.52,421.788,306.828,117.52,na,dend[1078],1.0
720575940609522382,416.68,275.432,116.84,416.692,275.56,116.8,na,dend[2445],0.9807991615536094
720575940637471039,409.996,287.944,105.4,409.92,287.824,105.4,na,dend[992],0.6565830999181206
720575940612001489,405.936,245.892,154.72,405.992,245.976,154.72,na,dend[1933],0.7634819632691803
720575940627490459,419.476,272.216,119.08,419.5,272.284,119.12,na,dend[2238],0.3551717452505556
