pre,pre_x,pre_y,pre_z,post_x,post_y,post_z,type,mappedSection,mappedSegRangeVar
720575940610063918,482.912,209.68,134.04,483.032,209.756,134.04,na,dend[37],1.0
720575940623957173,415.232,289.708,106.4,415.136,289.64,106.36,na,dend[1523],0.9435842682378619
720575940632945177,419.344,286.128,106.92,419.304,286.272,106.92,na,dend[1463],0.8726277153023917
720575940627096957,416.552,288.792,104.88,416.408,288.688,104.84,na,dend[1529],0.3652773346322307
720575940622318599,411.872,278.948,94.16,412.008,279.008,94.2,na,dend[2024],0.889368089198856
720575940635981742,421.264,286.712,114.6,421.112,286.624,114.52,na,dend[1350],0.08244316006783324
720575940610506594,426.632,247.796,137.2,426.72,247.836,137.2,na,dend[1073],0.5436530813421001
720575940614310290,461.884,210.36,136.92,461.816,210.2,136.92,na,dend[26],0.5567571215309611
720575940621242025,418.62,293.116,120.96,418.676,293.2,120.92,na,dend[1440],0.7297495278098829
720575940610063918,466.704,209.776,135.96,466.736,209.884,135.96,na,dend[30],0.31735349583165373
720575940610753230,423.752,300.376,130.08,423.864,300.432,130.08,na,dend[1427],0.32313636898177667
720575940623146378,425.304,278.076,103.92,425.34,278.204,103.88,na,dend[1618],0.11456188866584094
720575940635119723,419.636,263.488,126.6,419.68,263.384,126.6,na,dend[1126],0.5844185978552457
720575940609522382,434.696,231.596,141.36,434.7,231.68,141.36,na,dend[309],0.5924652288074781
720575940612078511,420.808,270.176,111.56,420.896,270.152,111.56,na,dend[1214],0.3658300736909893
720575940644447511,414.044,267.76,117.68,413.928,267.748,117.72,na,dend[1168],0.35858481506224393
720575940620841236,437.944,222.864,139.8,437.82,222.82,139.8,na,dend_11[37],1.0
720575940622635500,440.896,227.836,139.04,440.896,227.744,139.04,na,dend[5],0.5958492518615904
720575940620841236,463.056,208.568,137.96,462.972,208.488,138.0,na,dend[131],0.8054763725189426
720575940627420668,427.784,270.112,121.56,427.748,270.184,121.6,na,dend[1159],0.26273084553140486
720575940625617289,417.676,268.448,115.24,417.656,268.336,115.24,na,dend[1189],0.7520624157833146
720575940629602871,439.996,232.364,136.68,439.992,232.384,136.6,na,dend[315],0.14573797000398533
720575940615822922,448.732,205.664,208.72,448.712,205.536,208.76,na,dend_11[0],0.21633087121311248
720575940626971803,417.512,275.34,65.4,417.432,275.456,65.4,na,dend[1769],0.1510768602466636
720575940534654109,421.248,245.64,149.28,421.388,245.628,149.24,na,dend[945],1.0
720575940625695269,413.808,231.708,149.32,413.876,231.696,149.32,na,dend[530],0.4341790518540302
720575940617752321,423.928,299.688,126.68,423.876,299.8,126.68,na,dend[1424],0.2036903112450232
720575940605922549,418.052,240.876,143.4,418.128,240.776,143.4,na,dend[381],0.9493323302867895
720575940641464309,413.152,287.284,102.04,413.128,287.108,102.0,na,dend[1522],0.6814979652976552
720575940610751808,417.428,275.412,105.28,417.488,275.4,105.28,na,dend[1593],0.9947990262173273
720575940617948445,426.044,259.696,123.76,425.94,259.664,123.72,na,dend[1117],1.0
720575940616400470,425.12,300.832,128.84,425.012,300.944,128.84,na,dend[1425],0.8179967670860736
720575940629310970,411.18,269.088,115.0,411.264,269.048,115.0,na,dend[1168],0.9976841764325552
720575940625256013,473.42,205.98,137.64,473.524,206.064,137.6,na,dend[117],0.5983756354587635
720575940608120587,416.768,237.924,156.84,416.68,237.864,156.84,na,dend[770],0.9552321719876748
720575940629602871,425.552,231.084,145.28,425.596,230.94,145.24,na,dend[619],1.0
720575940629602871,418.512,247.688,135.4,418.556,247.792,135.36,na,dend[1082],0.9329989403954088
720575940619692252,425.68,232.88,153.84,425.632,232.72,153.84,na,dend[448],0.4275273340699401
720575940610063918,481.944,209.532,134.12,481.848,209.44,134.12,na,dend[37],0.8239835891187507
720575940634251872,408.288,241.76,155.32,408.44,241.736,155.32,na,dend[880],0.4828291205677238
720575940627467087,411.692,288.412,89.88,411.84,288.48,89.88,na,dend[2091],0.5026509759431924
720575940641464309,409.128,280.8,94.24,409.168,280.76,94.24,na,dend[2045],0.8073943996148094
720575940624358152,432.776,216.716,140.28,432.696,216.648,140.24,na,dend_11[3],0.7862715735500141
720575940617752321,420.344,256.604,131.44,420.308,256.756,131.4,na,dend[1106],0.7317724437329143
720575940633567900,419.224,263.372,123.72,419.172,263.452,123.72,na,dend[1127],0.3934789601075096
720575940623957173,419.056,265.688,121.56,419.044,265.568,121.56,na,dend[1146],0.5623777924066207
720575940631779532,423.64,249.62,136.52,423.656,249.768,136.52,na,dend[1074],0.7291370320187701
720575940617575803,457.012,210.8,137.2,457.024,210.912,137.16,na,dend[225],0.36137870890969837
720575940623957173,409.584,273.456,95.0,409.576,273.592,95.0,na,dend[1696],0.7785769902073433
720575940627420668,422.608,267.336,112.56,422.6,267.22,112.6,na,dend[1196],0.6122351277013262
720575940626591875,466.52,193.008,140.76,466.432,193.084,140.72,na,dend[93],0.445387556000372
720575940641464309,428.836,246.392,139.6,428.892,246.304,139.6,na,dend[1053],1.0
720575940617752321,421.556,253.128,131.72,421.552,252.98,131.72,na,dend[1092],0.7520812271526182
720575940635119723,419.908,257.204,131.68,420.0,257.16,131.6,na,dend[1106],0.8188486692164337
720575940617752321,432.316,234.096,136.8,432.396,234.208,136.84,na,dend[345],0.9183157332171498
720575940626591875,461.628,210.672,137.0,461.66,210.564,136.96,na,dend[26],0.4667175839529366
720575940621242025,417.548,293.216,120.48,417.496,293.364,120.48,na,dend[1441],0.43616204052862617
720575940605797365,418.796,241.44,153.92,418.704,241.5,153.96,na,dend[749],0.6287008255201934
720575940635119723,413.048,232.072,150.44,412.972,232.168,150.44,na,dend[536],0.1516843259844863
720575940411631281,434.924,199.76,210.12,435.04,199.672,210.12,na,dend_11[0],0.18424166502274386
720575940623804853,416.736,242.104,148.36,416.72,242.244,148.32,na,dend[780],0.9003518941374805
720575940608120587,465.536,204.188,143.2,465.452,204.268,143.2,na,dend[146],0.6610100763508662
720575940611588835,423.644,266.256,119.0,423.536,266.344,119.04,na,dend[1164],0.5241856854428893
720575940617752321,411.692,275.66,72.28,411.552,275.664,72.24,na,dend[1898],0.4351793191018906
720575940387731285,423.464,229.376,140.72,423.432,229.256,140.76,na,dend[616],0.854899081410413
720575940606218528,472.784,202.324,138.4,472.824,202.24,138.4,na,dend[75],0.32180033151826803
720575940612710883,458.4,211.632,137.92,458.36,211.744,137.92,na,dend[24],0.11350340419639011
720575940617948445,442.64,225.028,137.92,442.616,225.032,138.0,na,dend[7],0.3029444442957622
720575940617613858,424.56,235.468,136.04,424.648,235.424,136.0,na,dend[389],0.9479429413616168
720575940629602871,412.48,243.728,149.16,412.604,243.672,149.2,na,dend[803],0.5526288061792319
720575940637561919,410.616,279.024,101.0,410.496,278.936,101.0,na,dend[1691],0.8761603959474844
720575940629938487,423.408,278.524,118.92,423.46,278.404,118.88,na,dend[1304],0.7734833864587827
720575940621838571,417.164,282.768,113.64,417.128,282.652,113.64,na,dend[1554],0.1511970332089033
720575940611015958,458.216,206.28,139.8,458.324,206.22,139.8,na,dend[212],0.17643782853988874
720575940616400470,425.184,300.776,128.92,425.14,300.868,128.96,na,dend[1425],0.8863067223147794
720575940630749523,420.524,277.08,114.52,420.636,277.132,114.56,na,dend[1322],0.3174446652754199
720575940655628705,450.848,217.868,137.6,450.856,217.96,137.64,na,dend[257],0.4602700558891641
720575940628314667,469.284,209.944,136.4,469.364,209.908,136.32,na,dend[33],0.09685224268448749
720575940590939123,442.784,205.628,209.04,442.808,205.504,209.04,na,dend_11[0],0.21084605489801242
720575940623804853,418.164,240.56,148.04,418.272,240.676,148.08,na,dend[779],0.8887684770243504
720575940605214636,417.84,271.78,116.48,417.928,271.692,116.44,na,dend[1194],0.7872604212211478
720575940636700272,491.072,209.352,133.88,490.952,209.464,133.84,na,dend[51],0.7376323228131094
720575940624808636,416.152,276.388,85.84,416.112,276.504,85.84,na,dend[1988],0.34379991864215
720575940620201793,419.416,228.524,143.6,419.46,228.636,143.6,na,dend[602],0.5654765225530916
720575940623804853,423.812,229.08,141.8,423.716,229.136,141.8,na,dend[511],0.2049331827144694
720575940627096957,418.352,288.192,104.88,418.264,288.328,104.88,na,dend[1530],0.20751816684430271
720575940637471039,411.52,294.16,119.12,411.464,294.028,119.12,na,dend[1395],0.5224278135599795
720575940621976097,474.512,200.276,140.16,474.452,200.368,140.12,na,dend[111],0.7424353353411772
720575940635119723,418.008,257.156,131.28,418.008,257.268,131.28,na,dend[1107],0.5297516769153848
720575940624666245,420.576,239.148,139.16,420.496,239.256,139.16,na,dend[379],0.4760160974382502
720575940626013958,439.616,229.7,138.92,439.516,229.656,138.92,na,dend[275],0.36886603056325995
720575940615343060,469.704,210.044,134.6,469.712,210.152,134.6,na,dend[120],0.8092685142769682
720575940619528976,424.064,233.72,148.88,424.088,607.308,148.92,na,dend_6[0],1.0
720575940645258606,487.816,210.728,134.28,487.748,210.664,134.28,na,dend[41],0.853412502113853
720575940641464309,418.128,254.568,134.24,418.084,254.456,134.24,na,dend[1104],0.6373849509496854
720575940639207296,428.448,233.14,143.68,428.448,233.224,143.68,na,dend[408],0.49599554572066457
720575940634251872,415.188,230.092,143.72,415.116,229.98,143.72,na,dend[600],0.2020073351579631
720575940617948445,425.672,264.144,118.0,425.444,264.216,118.08,na,dend[1165],0.6842785572557861
720575940617123814,413.36,268.216,118.16,413.52,268.208,118.16,na,dend[1168],0.3963888683875198
720575940611015958,458.368,206.088,140.04,458.416,206.192,140.04,na,dend[212],0.31118636674306926
720575940643880484,453.008,215.672,138.32,453.096,215.736,138.32,na,dend[16],0.5475240174644499
720575940617948445,449.2,219.296,137.92,449.276,219.36,137.96,na,dend[11],0.19271851098385542
720575940641464309,424.508,271.888,109.16,424.468,271.768,109.2,na,dend[1576],0.4062411161756548
720575940617575803,467.488,206.568,136.68,467.516,206.648,136.64,na,dend[121],0.45574593254152695
720575940610506594,432.224,231.656,137.24,432.096,231.668,137.2,na,dend[652],0.5064724104453414
720575940621000831,484.6,208.048,134.76,484.484,208.088,134.76,na,dend[39],0.4119440625874168
720575940621487242,416.808,242.012,149.8,416.94,242.148,149.8,na,dend[781],0.6016022868864002
720575940623804853,415.928,242.128,148.36,415.872,242.252,148.36,na,dend[784],0.29630887088870866
720575940617123814,439.24,231.944,142.24,439.168,232.088,142.24,na,dend[319],0.7131271661523605
720575940623804853,423.784,229.276,141.92,423.656,229.32,141.92,na,dend[511],0.35384718575920526
720575940623957173,422.52,240.268,155.8,422.504,240.312,155.72,na,dend[969],0.3780913329450999
720575940635119723,418.728,270.292,118.56,418.688,270.416,118.56,na,dend[1194],0.754459891289602
720575940655628705,457.544,202.724,140.6,457.456,202.688,140.6,na,dend[207],0.39160704220474823
720575940643795492,420.992,297.324,123.56,421.064,297.208,123.52,na,dend[1413],0.7260007061298074
720575940610063918,473.296,203.944,137.28,473.36,203.836,137.32,na,dend[71],0.7285289511381593
720575940617575803,468.664,207.692,136.44,468.572,207.772,136.4,na,dend[121],0.24373161621613296
720575940589381516,431.064,232.268,135.68,431.176,232.232,135.68,na,dend[653],0.42664730186434746
720575940619528976,423.888,233.692,148.76,423.976,607.728,148.76,na,dend_6[0],1.0
720575940646400644,420.728,284.688,90.96,420.696,284.684,91.04,na,dend[2064],0.4264756750547958
720575940627454730,421.732,288.816,91.56,421.632,288.808,91.6,na,dend[2071],0.7711643677613766
720575940631924584,417.64,273.572,87.24,417.536,273.432,87.24,na,dend[2007],1.0
720575940617752321,410.972,280.32,107.12,411.052,280.408,107.12,na,dend[1596],1.0
720575940585741760,414.512,272.388,114.2,414.512,272.264,114.2,na,dend[1279],0.744937201696557
720575940630636332,474.2,200.464,140.96,474.12,200.392,140.96,na,dend[87],0.49368660546025245
720575940610506594,466.952,205.708,141.12,466.832,205.668,141.08,na,dend[145],0.29032442307806133
720575940635119723,419.976,251.28,138.64,419.956,251.136,138.64,na,dend[1087],0.4492106836171516
720575940621301212,423.736,238.708,137.56,423.688,238.808,137.52,na,dend[376],1.0
720575940610506594,424.92,235.244,135.8,424.868,235.296,135.8,na,dend[389],0.9786467451802352
720575940615146089,420.032,260.416,129.92,419.932,260.32,129.92,na,dend[1116],1.0
720575940632381536,410.32,242.96,153.64,410.376,242.876,153.68,na,dend[875],1.0
720575940621487242,416.812,242.016,149.68,416.892,242.12,149.68,na,dend[781],0.5109924667469161
720575940619675612,427.8,232.48,150.56,427.904,232.512,150.56,na,dend[440],0.18154192492158483
720575940627454730,421.716,288.872,91.72,421.616,288.828,91.72,na,dend[2071],0.7775565666263725
720575940639207296,430.568,231.328,142.8,430.676,231.276,142.8,na,dend[409],0.6172836669352906
720575940623804853,424.1,229.704,141.96,424.0,229.92,141.96,na,dend[511],0.08706034221036912
720575940623957173,412.128,292.692,101.12,412.008,292.62,101.12,na,dend[1509],0.8828772826053859
720575940623374058,437.296,202.692,155.28,437.184,202.652,155.32,na,dend_11[0],0.8033361280533322
720575940639811469,418.336,276.74,117.76,418.304,276.848,117.72,na,dend[1289],0.24097356758861202
720575940633567900,420.332,262.3,124.12,420.34,262.18,124.12,na,dend[1125],0.9661664896066476
720575940628314667,470.52,209.092,137.04,470.424,209.008,137.0,na,dend[33],0.8314898321965203
720575940621726698,418.468,243.608,156.72,418.432,243.436,156.76,na,dend[754],0.8855901319239704
720575940608120587,408.292,243.332,157.2,408.256,243.232,157.2,na,dend[884],0.9911309607410662
720575940617948445,485.756,207.82,134.56,485.596,207.78,134.52,na,dend[58],0.787247384084038
720575940619692252,425.664,232.864,153.64,425.688,232.804,153.64,na,dend[448],0.3447238707916909
720575940619709972,422.984,243.472,149.2,422.968,243.424,149.16,na,dend[728],0.6726694930252065
720575940595630228,420.504,242.708,148.64,420.632,242.644,148.64,na,dend[938],0.3719188803666689
720575940611722013,416.636,283.192,91.96,416.688,283.276,92.0,na,dend[2053],0.9226929465940445
720575940626591875,418.612,254.244,133.12,418.708,254.16,133.12,na,dend[1103],0.4413561066630543
720575940628779898,439.664,231.296,143.2,439.64,231.672,143.16,na,dend[319],0.9157442296985514
720575940617123814,459.688,199.036,141.4,459.636,198.92,141.4,na,dend[200],0.46157644630796707
720575940627096957,417.844,287.852,105.04,417.736,287.808,105.0,na,dend[1533],0.8822375302282083
720575940626591875,411.872,272.58,95.28,411.76,272.608,95.28,na,dend[1696],0.3491817453892156
720575940610063918,458.84,200.096,140.16,458.972,200.096,140.12,na,dend[206],0.9511065817891114
720575940624358152,435.648,221.788,139.44,435.592,221.888,139.4,na,dend_11[33],1.0
720575940617948445,422.944,261.184,127.88,422.804,261.236,127.84,na,dend[1117],0.41726926224894145
720575940618243009,445.432,221.552,137.6,445.392,221.472,137.6,na,dend[7],0.9629280246532571
720575940637471039,417.104,269.04,96.32,417.084,269.148,96.32,na,dend[1687],0.6605414209245514
720575940625695269,407.18,242.88,148.28,407.06,242.912,148.28,na,dend[836],0.797485217600317
720575940613191475,437.368,239.832,144.04,437.348,239.976,144.0,na,dend[702],0.8367105648170181
720575940614310290,475.848,196.528,142.48,475.712,196.444,142.48,na,dend[106],1.0
720575940627490459,411.944,273.944,104.6,412.036,273.956,104.56,na,dend[1606],0.9612923181809565
720575940627195691,411.212,272.044,76.84,411.312,272.076,76.84,na,dend[1905],0.8933994160997745
720575940635119723,426.32,243.172,147.32,426.432,243.236,147.32,na,dend[984],0.5282774554203226
720575940624666245,432.448,218.936,139.24,432.3,218.932,139.24,na,dend_11[8],0.8968187285325503
720575940612484770,450.928,215.792,139.16,450.968,215.932,139.2,na,dend[14],1.0
720575940626591875,411.992,272.384,109.08,411.924,272.476,109.04,na,dend[1257],0.16005909037619523
720575940645258606,458.884,210.428,136.96,458.976,210.54,136.96,na,dend[24],0.7627616225790332
720575940617752321,434.44,231.376,136.04,434.368,231.428,136.04,na,dend[339],0.9085469334519145
720575940604201830,407.744,291.692,103.16,407.812,291.872,103.16,na,dend[1514],0.8429080565687919
720575940627096957,422.4,277.764,91.04,422.436,277.872,91.04,na,dend[1717],0.4249763949872843
720575940623804853,424.912,229.956,141.64,424.848,230.072,141.6,na,dend[507],1.0
720575940614310290,468.74,204.444,146.52,468.788,204.568,146.48,na,dend[155],0.309892805584088
720575940623781127,435.008,219.564,139.8,435.112,219.556,139.8,na,dend_11[12],0.30444507598238785
720575940635119723,424.22,232.264,140.64,424.088,232.232,140.64,na,dend[503],0.36763017861457425
720575940631693610,440.676,221.836,138.32,440.584,221.94,138.32,na,dend[3],0.9865938401290165
720575940608120587,433.024,221.804,139.36,432.984,221.744,139.36,na,dend_11[25],0.7772803819390248
720575940655628705,441.012,223.24,138.2,441.06,223.112,138.16,na,dend[3],0.6937420229012699
720575940606218528,472.232,202.472,138.32,472.1,202.384,138.28,na,dend[75],0.7360236038503817
720575940619709972,437.52,234.088,136.68,437.572,233.98,136.64,na,dend[325],0.2867181094322598
720575940627420668,428.552,248.836,129.96,428.672,248.924,129.92,na,dend[1073],0.7727183540514416
720575940630246364,414.6,242.052,149.2,414.56,242.16,149.24,na,dend[784],0.765114529863217
720575940617752321,419.944,261.208,125.12,420.08,261.152,125.08,na,dend[1118],0.5461692178002168
720575940614462359,413.36,270.996,111.28,413.512,270.92,111.32,na,dend[1277],0.10029327193575739
720575940621487242,426.284,242.896,140.64,426.408,242.796,140.72,na,dend[1065],0.7065207673146519
720575940604285356,436.072,229.832,141.0,436.072,229.744,141.0,na,dend[278],0.21976107809326578
720575940616313942,421.384,296.948,123.48,421.424,297.1,123.48,na,dend[1413],0.5608739138855275
720575940635282910,420.156,269.404,122.68,420.024,269.424,122.68,na,dend[1144],0.8908778992910709
720575940625449530,460.244,211.312,137.0,460.224,211.412,136.96,na,dend[220],1.0
720575940630277175,424.148,300.52,130.44,424.096,300.388,130.44,na,dend[1427],0.364546404769904
720575940627662970,418.356,240.696,142.96,418.264,240.648,143.0,na,dend[381],0.7750890392156161
720575940634317724,410.256,276.824,111.4,410.172,276.76,111.44,na,dend[1273],0.7485752093868953
720575940635119723,418.416,229.76,139.84,418.472,229.728,139.8,na,dend[607],0.8354160399693956
720575940643880484,453.032,215.76,138.2,453.152,215.828,138.2,na,dend[16],0.5302883653598275
720575940617948445,419.648,265.784,123.08,419.768,265.748,123.04,na,dend[1142],1.0
720575940625256013,467.472,204.288,145.12,467.568,204.288,145.16,na,dend[154],0.7230005044738022
720575940651593974,408.5,278.064,97.04,408.444,278.168,97.08,na,dend[1711],0.16190785075958147
720575940635211768,468.12,203.84,134.64,468.108,203.764,134.68,na,dend[122],0.8313085409400778
720575940618243009,483.256,207.904,134.44,483.272,208.008,134.44,na,dend[39],0.6250005693123822
720575940637418549,412.724,284.808,93.08,412.64,284.8,93.08,na,dend[2079],0.28967001100937073
720575940615343060,488.7,208.424,134.16,488.712,208.54,134.16,na,dend[44],1.0
720575940660314241,410.464,286.136,86.68,410.372,285.944,86.68,na,dend[2124],1.0
720575940623957173,417.832,241.184,141.72,417.756,241.088,141.72,na,dend[379],0.9895323338845444
720575940620818508,427.108,268.42,111.0,427.084,268.348,111.04,na,dend[1209],0.5991866662360228
720575940619692252,424.072,236.016,155.28,424.1,236.136,155.24,na,dend[465],0.9073518477212882
720575940626013958,457.576,201.28,140.76,457.56,201.168,140.72,na,dend[190],0.37756684573633537
720575940628710555,411.524,286.1,82.76,411.496,286.216,82.76,na,dend[2135],0.733357837377595
720575940617492821,446.648,221.292,138.12,446.644,221.196,138.04,na,dend[9],0.21744878117022107
720575940644968302,411.048,272.084,109.2,411.036,272.216,109.16,na,dend[1257],0.47535483056506894
720575940626013958,438.752,227.744,137.08,438.768,227.888,137.08,na,dend[273],0.7787270459804508
720575940629602871,420.868,241.936,148.88,420.756,241.992,148.88,na,dend[731],0.4465202943953453
720575940616946918,421.592,248.224,148.44,421.504,248.228,148.48,na,dend[947],0.9617733903810276
720575940617752321,419.972,274.028,116.96,420.036,274.088,116.96,na,dend[1204],0.7679387568087619
720575940627096957,421.472,254.908,133.32,421.312,254.936,133.24,na,dend[1102],0.6234428559154628
720575940615222201,421.84,291.152,111.0,421.768,291.256,111.0,na,dend[1359],0.18934993939033704
720575940637471039,424.732,270.584,111.2,424.712,270.504,111.2,na,dend[1208],1.0
720575940627201579,419.404,271.748,118.36,419.376,271.636,118.32,na,dend[1204],0.8401776300763583
720575940617752321,420.936,266.456,118.36,420.884,266.58,118.36,na,dend[1164],0.41020698353594093
720575940620841236,470.504,196.688,140.32,470.528,196.568,140.32,na,dend[90],0.09867891945897082
720575940622635500,440.468,228.02,138.36,440.376,227.904,138.32,na,dend[5],0.35077797738764516
720575940617123814,413.344,264.048,121.28,413.356,264.16,121.28,na,dend[1148],0.8734272371616747
720575940630020968,425.86,268.952,121.92,425.804,268.86,121.96,na,dend[1163],0.8826397874494568
720575940626013958,435.032,228.696,135.68,434.936,228.588,135.68,na,dend[296],0.7202370836094154
720575940636700272,491.1,209.344,133.8,491.024,209.456,133.8,na,dend[51],0.8687183425934738
720575940628014391,419.856,278.036,107.0,419.692,277.956,107.0,na,dend[1601],0.9843996613544536
720575940607956745,464.908,206.796,142.24,464.94,206.728,142.16,na,dend[160],0.6725121791292189
720575940621976097,474.568,200.076,141.24,474.464,200.048,141.24,na,dend[104],0.24207949771474488
720575940617948445,425.712,264.112,118.0,425.704,264.252,118.0,na,dend[1165],0.7366671512610988
720575940617442561,417.204,231.116,139.76,417.316,231.056,139.76,na,dend[609],0.12423806587129445
720575940635119723,418.912,257.18,131.24,419.024,257.168,131.24,na,dend[1106],1.0
720575940617752321,419.348,257.588,131.24,419.448,257.644,131.28,na,dend[1106],0.9203994179890642
720575940629602871,421.728,294.272,121.96,421.82,294.34,121.96,na,dend[1434],1.0
720575940620980323,424.416,272.008,115.84,424.576,271.952,115.84,na,dend[1198],0.4342663584890991
720575940637471039,423.256,270.8,104.0,423.152,270.88,104.04,na,dend[1285],0.9242447261876691
720575940617123814,439.308,231.876,142.6,439.244,231.996,142.6,na,dend[319],0.7870482928474167
720575940612001489,415.744,252.64,131.76,415.824,252.752,131.76,na,dend[1095],0.5414356022423847
720575940509370234,421.956,239.144,138.72,420.984,239.368,138.68,na,dend[379],0.3967200322355745
720575940610063918,425.256,264.776,123.12,425.296,264.568,123.12,na,dend[1127],0.706889812242587
720575940610063918,424.776,258.292,128.36,424.772,258.184,128.4,na,dend[1109],0.5069501380710939
720575940617752321,418.368,265.46,121.84,418.444,265.52,121.8,na,dend[1146],0.666724971162969
720575940609268491,418.08,283.824,108.76,418.08,283.7,108.76,na,dend[1551],0.7808904398840267
720575940606218528,472.108,205.648,137.44,472.16,205.776,137.44,na,dend[67],0.9251748659142521
720575940604201830,409.04,273.792,75.08,409.04,273.732,75.04,na,dend[1906],0.9563976778676563
720575940636352119,466.044,202.168,135.16,466.056,202.316,135.24,na,dend[124],0.6688124582214683
720575940632381536,419.872,238.108,151.0,419.976,238.036,150.96,na,dend[733],0.7007601511951479
720575940627436114,434.868,200.276,210.4,435.02,200.22,210.4,na,dend_11[0],0.1821873590693363
720575940611539865,464.952,204.36,143.72,465.0,204.32,143.72,na,dend[146],0.9443044457487078
720575940616313942,432.004,231.272,143.48,431.968,231.392,143.52,na,dend[411],0.18992536714539804
720575940627490459,411.908,273.944,104.56,412.008,273.948,104.52,na,dend[1606],0.9763774479633185
720575940628014391,422.884,271.204,118.52,422.848,271.08,118.52,na,dend[1198],0.5280869238556027
720575940644072996,413.548,242.476,147.16,413.66,242.552,147.12,na,dend[795],0.1342712851090367
720575940627420668,423.12,244.66,138.08,422.992,244.516,138.12,na,dend[1059],0.9608237834035
720575940606218528,440.644,222.964,137.96,440.704,223.056,137.96,na,dend[3],0.7087227090066807
720575940620841236,439.096,225.32,138.28,438.952,225.32,138.24,na,dend_11[46],0.6588418285649077
720575940617948445,425.256,259.924,123.68,425.2,259.768,123.72,na,dend[1117],1.0
720575940620841236,474.236,203.992,137.76,474.38,204.0,137.76,na,dend[115],0.5781700892448658
720575940612016498,424.912,269.032,119.44,424.832,268.948,119.44,na,dend[1162],1.0
720575940612016498,432.596,278.796,97.04,432.572,278.944,97.04,na,dend[1662],0.2824171686835642
720575940636700272,458.512,211.868,136.12,458.576,211.98,136.08,na,dend[229],0.4172691058666763
720575940621976097,423.896,243.476,149.44,423.904,243.264,149.44,na,dend[728],0.20411700396460217
720575940622635500,430.432,240.928,148.92,430.312,240.94,148.92,na,dend[987],0.24682663245999173
720575940626013958,469.792,210.556,134.36,469.736,210.352,134.36,na,dend[120],0.9403788827101448
720575940610063918,489.356,209.608,132.92,489.224,209.556,132.96,na,dend[48],0.8385105060342042
720575940617752321,413.268,273.672,110.92,413.272,273.772,110.92,na,dend[1252],0.8068733315061125
720575940641464309,433.816,243.076,140.64,433.656,243.088,140.64,na,dend[1038],0.46632900309849845
720575940635119723,434.248,216.66,139.88,434.328,216.58,139.92,na,dend_11[0],1.0
720575940610063918,447.996,219.692,137.92,448.032,219.8,137.88,na,dend[266],0.4046166910529401
720575940635119723,417.256,267.032,115.84,417.216,266.964,115.88,na,dend[1180],0.4924587067603919
720575940633401199,411.208,269.196,115.12,411.224,269.088,115.08,na,dend[1168],0.99772242713862
720575940620841236,426.328,237.148,136.6,426.208,237.184,136.64,na,dend[369],0.9095925542252731
720575940618243009,492.964,209.952,133.4,493.0,209.912,133.44,na,dend[53],0.31618826622977175
720575940637471039,417.752,288.672,87.72,417.64,288.58,87.68,na,dend[2072],0.9473957360693492
720575940617752321,413.992,273.616,111.68,413.948,273.72,111.68,na,dend[1252],0.4499487044942918
720575940627096957,422.244,277.804,90.76,422.22,277.924,90.72,na,dend[1717],0.29873034867967224
720575940630636332,470.708,204.852,147.16,470.628,204.876,147.16,na,dend[155],0.7175334480526383
720575940635119723,416.696,252.748,131.36,416.688,252.632,131.36,na,dend[1095],0.34511615548572433
720575940640597237,422.532,256.416,132.52,422.472,256.356,132.52,na,dend[1101],0.731868993998023
720575940617948445,423.06,261.112,127.84,422.944,261.016,127.88,na,dend[1117],0.3602365334537219
720575940627096957,423.976,250.34,137.44,423.868,250.288,137.4,na,dend[1074],0.7077984361759327
720575940617492821,425.04,230.82,144.72,425.068,230.964,144.64,na,dend[619],0.8382671892890398
720575940627096957,414.848,242.448,147.88,414.784,242.32,147.88,na,dend[784],0.7320631244334292
720575940595630228,418.932,240.876,148.48,418.84,240.828,148.48,na,dend[775],0.8974945922527141
720575940628267264,422.856,272.976,100.08,422.84,273.104,100.04,na,dend[1614],0.4378742630895958
720575940611932842,411.64,272.48,119.16,411.612,272.368,119.2,na,dend[1174],0.7196808315991655
720575940609268491,420.632,285.096,112.72,420.608,285.0,112.64,na,dend[1454],0.5759917389426168
720575940613894721,463.236,207.196,139.04,463.304,207.332,139.04,na,dend[133],0.9544215797127448
720575940609268491,437.592,233.204,138.84,437.616,233.032,138.88,na,dend[301],1.0
720575940620841236,439.8,225.332,138.2,439.764,225.288,138.12,na,dend[0],0.5250815704760945
720575940618522433,437.92,226.024,138.28,437.968,225.84,138.28,na,dend_11[46],0.4128744290755287
720575940641464309,426.012,244.596,150.2,426.076,244.532,150.12,na,dend[976],0.6527715503553324
720575940643418990,424.536,293.2,107.44,424.564,293.072,107.44,na,dend[1531],1.0
720575940623455239,468.152,204.24,144.44,468.116,204.152,144.4,na,dend[153],1.0
720575940624910887,419.412,295.568,112.04,419.316,295.444,112.04,na,dend[1369],0.7119277245729113
720575940624163303,501.392,279.284,186.24,501.344,279.428,186.24,na,axon[1],0.21902286510160843
720575940611806634,431.092,231.372,147.24,431.024,231.452,147.24,na,dend[417],0.7573924970575993
720575940623362698,415.012,241.956,147.72,414.952,242.032,147.72,na,dend[784],0.6756412991742098
720575940655628705,464.488,204.324,139.92,464.512,204.404,139.92,na,dend[143],0.7066124340886312
