pre,pre_x,pre_y,pre_z,post_x,post_y,post_z,type,Unnamed: 9,247.408,mappedSection,mappedSegRangeVar
720575940634361336,412.76,228.988,167.28,412.744,229.076,167.28,LPLC1,,,dend[691],0.5719479163410015
720575940611017130,429.488,213.404,159.16,429.516,213.532,159.2,LPLC1,,,dend[1361],0.4693397994933547
720575940610902442,426.956,223.068,160.32,426.928,222.948,160.32,LPLC1,,,dend[319],0.34997322461720254
720575940619720129,432.656,222.768,160.56,432.692,222.896,160.56,LPLC1,,,dend[297],0.22821545315772254
720575940610902442,436.816,217.292,156.0,436.904,217.348,156.0,LPLC1,,,dend[200],0.9727250603982971
720575940608422958,398.236,221.584,169.6,398.22,221.576,169.52,LPLC1,,,dend[1621],0.8142496700444539
720575940625369884,411.036,226.24,169.24,410.924,226.328,169.2,LPLC1,,,dend[705],0.8212818011842934
720575940646708788,415.428,228.604,163.32,415.42,228.72,163.32,LPLC1,,,dend[654],1.0
720575940628324802,417.572,221.356,165.2,417.488,221.428,165.2,LPLC1,,,dend[1674],0.6327604528553561
720575940629661381,428.256,221.672,163.68,428.292,221.6,163.72,LPLC1,,,dend[1241],0.9743480862131774
720575940635631211,435.516,218.508,159.8,435.552,218.592,159.84,LPLC1,,,dend[2426],0.20358057949314834
720575940613672931,420.9,226.068,163.88,420.976,226.084,163.88,LPLC1,,,dend[384],0.2762008926889136
720575940625369884,434.88,213.052,155.52,435.0,213.024,155.56,LPLC1,,,dend[249],0.8343744989303259
720575940605598594,442.74,213.856,153.16,442.624,213.828,153.16,LPLC1,,,dend[214],0.24674875122359974
720575940637905478,442.888,209.208,156.44,442.976,209.16,156.48,LPLC1,,,dend[124],0.6937498608181368
720575940629079145,414.268,228.416,162.56,414.308,228.34,162.52,LPLC1,,,dend[660],0.3300229222932887
720575940629079145,425.0,225.976,162.16,425.168,226.032,162.2,LPLC1,,,dend[375],0.2165102685588542
720575940645134103,435.016,220.096,158.08,434.896,220.12,158.08,LPLC1,,,dend[300],1.0
720575940622670845,426.704,221.64,163.48,426.772,221.708,163.48,LPLC1,,,dend[314],0.2216738215301211
720575940627555197,421.224,228.708,161.44,421.256,228.608,161.48,LPLC1,,,dend[1076],0.7274576851631916
720575940632086573,422.516,221.148,160.68,422.392,221.064,160.72,LPLC1,,,dend[1442],0.5141013583029855
720575940616934356,426.004,221.344,161.04,425.988,221.376,161.08,LPLC1,,,dend[326],0.8446475986001984
720575940615934150,435.352,219.464,160.2,435.504,219.428,160.2,LPLC1,,,dend[2422],0.5027004666500791
720575940613228241,421.512,220.056,165.68,421.552,219.94,165.64,LPLC1,,,dend[1684],0.4245833812748994
720575940639172816,402.72,223.44,169.04,402.7,223.348,169.04,LPLC1,,,dend[1611],0.7812099998872536
720575940614362380,440.304,215.24,158.4,440.348,215.332,158.4,LPLC1,,,dend[226],0.792651360605422
720575940627806992,427.888,220.712,163.08,428.012,220.72,163.08,LPLC1,,,dend[1243],1.0
720575940626721881,414.368,229.324,166.8,414.276,229.36,166.76,LPLC1,,,dend[731],0.9240429930500622
720575940632946477,414.404,223.312,163.16,414.344,223.22,163.16,LPLC1,,,dend[1643],0.4559377927449947
720575940610902442,402.964,224.072,164.36,402.956,223.944,164.36,LPLC1,,,dend[1532],0.23075995049177106
720575940645134359,429.292,213.268,159.88,429.328,213.344,159.92,LPLC1,,,dend[1388],0.36680933852665715
720575940634361336,426.404,215.036,162.28,426.344,215.092,162.28,LPLC1,,,dend[1402],0.9854207343713566
720575940629079145,427.604,223.384,161.44,427.74,223.46,161.44,LPLC1,,,dend[330],0.980019463852211
720575940628915653,421.704,219.74,164.52,421.712,219.856,164.52,LPLC1,,,dend[1685],0.11294738340838376
720575940616266582,402.768,221.936,161.28,402.656,222.012,161.28,LPLC1,,,dend[1534],0.9528816582034295
720575940629661381,425.976,215.9,160.24,425.892,215.808,160.24,LPLC1,,,dend[1275],1.0
720575940622694217,436.348,213.16,157.0,436.22,213.136,157.0,LPLC1,,,dend[242],0.7486140862332391
720575940645134359,427.852,215.596,162.56,427.816,215.468,162.56,LPLC1,,,dend[2077],0.6693734494399084
720575940629079145,421.604,220.716,163.88,421.636,220.776,163.96,LPLC1,,,dend[1685],0.7346539696158136
720575940632086573,409.524,223.308,162.96,409.416,223.408,162.96,LPLC1,,,dend[1524],0.7218762389643034
720575940645134103,431.588,217.736,159.56,431.612,217.648,159.52,LPLC1,,,dend[286],0.7548199856434864
720575940632946477,438.704,209.968,154.6,438.588,209.936,154.6,LPLC1,,,dend[169],0.8113927924873767
720575940615999547,423.116,218.144,162.96,423.032,218.268,162.92,LPLC1,,,dend[1691],0.7700576097669442
720575940605598594,443.144,213.988,153.76,443.072,214.104,153.76,LPLC1,,,dend[211],0.4992345176893403
720575940626260490,426.896,221.972,163.8,426.792,221.868,163.76,LPLC1,,,dend[314],0.22148436821271308
720575940627806992,414.932,224.88,160.56,414.856,224.928,160.52,LPLC1,,,dend[1648],0.5558024929413053
720575940627806992,417.204,221.32,166.6,417.136,221.452,166.6,LPLC1,,,dend[1667],0.8677190766047983
720575940634361336,412.536,229.012,168.2,412.584,229.172,168.24,LPLC1,,,dend[694],0.14647131552882808
720575940634361336,411.52,228.284,168.16,411.428,228.16,168.16,LPLC1,,,dend[704],0.6994977335011231
720575940605598594,424.772,225.768,161.8,424.896,225.708,161.76,LPLC1,,,dend[375],0.398527364463573
720575940627806992,417.092,219.672,164.32,417.052,219.56,164.36,LPLC1,,,dend[1662],0.5608698048273473
720575940614362380,441.96,213.576,157.2,441.92,213.676,157.2,LPLC1,,,dend[2439],0.7928117453426062
720575940626865148,439.584,216.804,154.8,439.592,216.92,154.8,LPLC1,,,dend[197],0.23723060941797264
720575940630420281,442.124,211.08,155.44,442.152,211.224,155.4,LPLC1,,,dend[150],0.8872462954142909
720575940626260490,416.516,230.28,163.36,416.612,230.248,163.32,LPLC1,,,dend[650],0.9802402795191597
720575940632086573,397.528,221.628,169.76,397.572,221.708,169.8,LPLC1,,,dend[1625],0.2590015773257975
720575940614453679,419.232,227.652,156.8,419.132,227.664,156.8,LPLC1,,,dend[926],0.979464597129429
720575940626260490,424.048,228.904,159.76,423.924,228.888,159.8,LPLC1,,,dend[441],0.40122418615767597
720575940632946477,438.632,209.82,154.88,438.536,209.828,154.88,LPLC1,,,dend[169],0.603867265717645
720575940644971299,435.232,212.68,157.64,435.288,212.776,157.6,LPLC1,,,dend[240],1.0
720575940623514467,404.0,222.616,163.8,404.144,222.636,163.76,LPLC1,,,dend[1530],0.16272690443708687
720575940636703977,425.148,224.88,162.76,425.284,224.86,162.8,LPLC1,,,dend[1230],0.761464938494157
720575940615934150,439.408,218.0,158.6,439.324,217.92,158.64,LPLC1,,,dend[2436],0.3435570533856504
720575940632086573,437.552,210.496,156.88,437.376,210.52,156.92,LPLC1,,,dend[180],0.777374520768708
720575940625175068,433.924,214.752,160.48,433.984,214.676,160.48,LPLC1,,,dend[282],0.9214530199301892
720575940615999547,426.124,214.588,159.8,426.1,214.456,159.8,LPLC1,,,dend[1274],0.9532127810209201
720575940630420281,399.548,221.74,169.0,399.48,221.624,168.92,LPLC1,,,dend[1620],0.6568637610183024
720575940629661381,445.08,213.32,155.88,445.128,213.232,155.96,LPLC1,,,dend[88],0.8165735146310384
720575940625175068,415.736,227.144,167.16,415.716,227.032,167.16,LPLC1,,,dend[725],0.47668547608591155
720575940632086573,433.748,214.644,160.64,433.76,214.716,160.64,LPLC1,,,dend[280],0.8180316101769208
720575940638787133,435.972,219.9,158.64,436.036,219.856,158.68,LPLC1,,,dend[2423],0.5842243468269164
720575940614354326,426.472,207.872,160.92,426.56,207.776,160.88,LPLC1,,,dend[1342],0.10518585197261514
720575940608422958,397.336,221.816,170.24,397.264,221.752,170.2,LPLC1,,,dend[1625],0.45657014973158244
720575940628716294,424.132,228.436,159.52,423.996,228.452,159.48,LPLC1,,,dend[441],0.5936943518546275
720575940625031426,408.768,222.2,162.88,408.804,222.204,162.92,LPLC1,,,dend[1539],0.7472421230213937
720575940645134359,422.86,227.376,160.44,422.776,227.336,160.44,LPLC1,,,dend[1079],1.0
720575940625031426,435.316,218.884,159.16,435.32,218.784,159.16,LPLC1,,,dend[2426],0.6678741188300673
720575940637905478,420.112,227.892,160.68,420.044,227.816,160.68,LPLC1,,,dend[1071],0.9736738331521729
720575940632086573,399.38,222.08,168.76,399.484,222.028,168.76,LPLC1,,,dend[1631],1.0
720575940615999547,427.06,223.008,161.04,427.076,222.896,161.04,LPLC1,,,dend[318],0.4607794913212256
720575940611017130,439.272,215.244,157.36,439.216,215.148,157.44,LPLC1,,,dend[225],0.8321881636282159
720575940646708788,422.812,222.604,162.68,422.792,222.7,162.68,LPLC1,,,dend[1234],0.5774186537143977
720575940629661381,435.528,218.76,159.36,435.444,218.76,159.4,LPLC1,,,dend[2426],0.48985182040552
720575940608302857,414.088,227.568,162.12,414.04,227.704,162.08,LPLC1,,,dend[660],0.5186277748987504
720575940605598594,442.776,213.804,153.12,442.696,213.732,153.16,LPLC1,,,dend[214],0.3694821892166426
720575940626721881,420.408,225.5,159.2,420.396,225.404,159.2,LPLC1,,,dend[1051],0.47888279328016087
720575940615999547,412.272,226.456,167.36,412.344,226.508,167.4,LPLC1,,,dend[709],0.751257913710549
720575940627555197,442.62,214.124,153.64,442.72,214.12,153.6,LPLC1,,,dend[211],1.0
720575940627555197,417.428,225.864,163.64,417.484,225.808,163.68,LPLC1,,,dend[1068],0.11201612723820364
720575940630420281,439.8,216.872,155.2,439.86,217.0,155.16,LPLC1,,,dend[196],0.720503097141685
720575940604710112,442.648,212.412,156.64,442.616,212.516,156.64,LPLC1,,,dend[183],0.6561362213369875
720575940625369884,434.868,213.468,155.84,434.98,213.472,155.84,LPLC1,,,dend[248],0.3900681335517976
720575940632946477,414.972,227.3,166.92,414.96,227.34,166.96,LPLC1,,,dend[730],0.18346995592267776
720575940608422958,412.684,229.652,167.68,412.796,229.576,167.72,LPLC1,,,dend[691],0.18145833288077964
720575940622694217,437.664,218.464,158.76,437.568,218.324,158.76,LPLC1,,,dend[2430],0.9303758226403706
720575940629661381,427.024,222.396,163.6,427.024,222.304,163.56,LPLC1,,,dend[314],0.0713829333326048
720575940630420281,439.404,216.868,156.0,439.408,216.944,155.96,LPLC1,,,dend[199],0.9383115819847558
720575940631104313,437.384,213.64,154.2,437.432,213.548,154.28,LPLC1,,,dend[245],0.8849446778340218
720575940629047340,423.58,228.7,159.48,423.64,228.612,159.44,LPLC1,,,dend[441],0.549677168704859
720575940628716294,426.684,227.76,159.72,426.624,227.848,159.68,LPLC1,,,dend[1227],0.9359000384819528
720575940632086573,397.648,221.696,169.64,397.728,221.744,169.64,LPLC1,,,dend[1625],0.1718674577989043
720575940626865148,427.112,222.148,159.08,427.112,222.248,159.08,LPLC1,,,dend[327],0.651340240696904
720575940611017130,441.632,210.992,154.76,441.624,211.112,154.72,LPLC1,,,dend[154],0.4983759994806452
720575940616934356,411.796,228.464,166.92,411.868,228.576,166.88,LPLC1,,,dend[691],1.0
720575940645750324,413.668,224.98,162.2,413.636,224.876,162.24,LPLC1,,,dend[1645],1.0
720575940636703977,437.508,215.52,159.56,437.472,215.64,159.56,LPLC1,,,dend[2432],0.9661975241151785
720575940626721881,412.352,229.784,164.4,412.304,229.904,164.4,LPLC1,,,dend[737],0.8412428244575297
720575940628716294,417.668,220.464,164.68,417.748,220.48,164.72,LPLC1,,,dend[1671],1.0
720575940622932297,442.544,215.06,157.68,442.64,215.124,157.68,LPLC1,,,dend[185],0.5492529688088044
720575940636983518,421.576,221.348,161.4,421.56,221.216,161.4,LPLC1,,,dend[1441],0.2064859728134872
720575940627907205,424.932,225.776,161.16,424.88,225.664,161.16,LPLC1,,,dend[375],0.5579070477751583
720575940630088389,425.892,224.48,160.8,425.992,224.384,160.8,LPLC1,,,dend[1089],0.46250104456037816
720575940645134359,427.704,213.456,160.32,427.652,213.36,160.36,LPLC1,,,dend[1274],0.27398427477303416
720575940629079145,423.696,227.06,162.36,423.776,227.028,162.4,LPLC1,,,dend[433],0.9773481203619837
720575940616266582,426.996,222.448,159.16,426.952,222.352,159.16,LPLC1,,,dend[327],0.6065686206107551
720575940616298816,435.132,218.476,158.32,435.056,218.684,158.36,LPLC1,,,dend[2427],0.6816564576814992
720575940625175068,409.292,221.688,164.52,409.224,221.568,164.52,LPLC1,,,dend[1518],0.37793958844076225
720575940631450669,418.476,226.376,160.56,418.56,226.436,160.52,LPLC1,,,dend[1046],0.863421764032212
720575940627806992,427.808,225.624,160.64,427.76,225.54,160.6,LPLC1,,,dend[360],0.5638487354020985
720575940627806992,415.084,224.616,160.36,414.972,224.624,160.28,LPLC1,,,dend[1646],1.0
720575940628324802,416.308,227.752,164.88,416.216,227.672,164.92,LPLC1,,,dend[657],0.8769704030723753
720575940622932297,439.548,217.66,158.84,439.488,217.664,158.8,LPLC1,,,dend[2436],0.18113439086073868
720575940611922126,428.496,213.244,158.92,428.484,213.336,158.92,LPLC1,,,dend[1387],0.6234405872557875
720575940629778587,421.5,226.416,164.24,421.488,226.304,164.2,LPLC1,,,dend[383],0.4139247725942637
720575940629047340,429.032,214.42,157.88,429.104,214.344,157.88,LPLC1,,,dend[1378],0.6959171516022519
720575940605598594,443.156,213.192,153.2,443.036,213.208,153.2,LPLC1,,,dend[214],1.0
720575940625175068,409.38,221.672,164.44,409.432,221.528,164.48,LPLC1,,,dend[1518],0.2907753001570855
720575940629047340,425.688,222.216,160.96,425.772,222.296,160.96,LPLC1,,,dend[323],0.0468426572662439
720575940622694217,428.868,215.016,158.56,428.816,215.132,158.56,LPLC1,,,dend[1377],0.06848178457171678
720575940614354326,430.608,214.932,157.24,430.704,214.996,157.24,LPLC1,,,dend[1382],0.6609437227611114
720575940632946477,399.456,222.768,167.52,399.556,222.716,167.48,LPLC1,,,dend[1615],0.9425808148210737
720575940638787133,416.776,230.008,161.48,416.856,230.076,161.52,LPLC1,,,dend[920],0.7339881603332028
720575940628915653,435.94,219.136,160.2,435.8,219.08,160.2,LPLC1,,,dend[2425],0.6305694319714957
720575940615999547,426.408,214.328,159.88,426.344,214.232,159.88,LPLC1,,,dend[1274],0.8376304002092851
720575940625369884,432.888,221.264,158.88,432.812,221.184,158.84,LPLC1,,,dend[301],0.2280548114253575
720575940628324802,426.92,222.784,163.16,426.916,222.696,163.16,LPLC1,,,dend[313],0.0450617174093491
720575940622694217,437.7,218.472,158.72,437.608,218.364,158.72,LPLC1,,,dend[2430],0.9662660145559597
720575940615934150,420.836,225.896,163.28,420.892,225.832,163.24,LPLC1,,,dend[384],1.0
720575940638787133,411.248,226.3,167.16,411.248,226.448,167.16,LPLC1,,,dend[707],0.7153426022075721
720575940631104313,424.628,223.264,162.48,424.52,223.204,162.48,LPLC1,,,dend[1235],0.6296545049350994
720575940614453679,441.564,212.316,153.28,441.656,212.328,153.32,LPLC1,,,dend[156],0.7016833533969234
720575940638787133,433.236,222.888,159.88,433.28,222.928,159.92,LPLC1,,,dend[297],0.463053942438621
720575940638787133,416.744,230.568,161.6,416.824,230.492,161.6,LPLC1,,,dend[920],0.5266936247140903
720575940630420281,443.66,214.368,154.08,443.696,214.276,154.08,LPLC1,,,dend[210],0.1145892615027637
720575940615999547,425.86,213.028,159.04,425.78,213.048,159.04,LPLC1,,,dend[1283],1.0
720575940629661381,425.044,222.66,164.52,425.012,222.64,164.56,LPLC1,,,dend[355],0.32280148127302144
720575940625369884,414.056,222.836,164.48,414.156,222.896,164.48,LPLC1,,,dend[1639],0.7130079824844576
720575940626721881,435.764,212.688,157.92,435.64,212.696,157.92,LPLC1,,,dend[240],0.7058529348591903
720575940626865148,439.624,216.816,154.84,439.656,216.932,154.84,LPLC1,,,dend[197],0.1832149957808997
720575940625175068,414.32,229.748,167.0,414.348,229.668,167.0,LPLC1,,,dend[731],0.5845850729961942
720575940629778587,430.08,218.424,157.76,430.108,218.496,157.76,LPLC1,,,dend[1374],0.9723687091710863
720575940632086573,415.752,229.324,163.96,415.664,229.244,163.96,LPLC1,,,dend[654],0.37475089608223094
720575940632086573,418.488,227.952,162.88,418.62,227.916,162.92,LPLC1,,,dend[1072],1.0
720575940619720129,424.516,218.772,160.52,424.6,218.88,160.44,LPLC1,,,dend[1699],0.32764748389492315
720575940616934356,438.36,209.344,155.72,438.352,209.472,155.76,LPLC1,,,dend[166],1.0
720575940629661381,425.64,223.208,163.88,425.712,223.276,163.88,LPLC1,,,dend[356],0.8840536763968487
720575940627907205,441.16,211.052,154.4,441.16,210.992,154.4,LPLC1,,,dend[154],0.991061242838274
720575940638787133,413.464,230.212,164.08,413.36,230.216,164.08,LPLC1,,,dend[738],0.32828400053098555
720575940608302857,423.768,214.28,160.64,423.736,214.152,160.6,LPLC1,,,dend[1286],0.4070897344581151
720575940646708788,425.008,225.428,164.24,424.968,225.476,164.28,LPLC1,,,dend[1237],0.9911841870342442
720575940630088389,430.008,216.936,156.88,429.88,216.936,156.92,LPLC1,,,dend[1375],0.3437636376333573
720575940632086573,443.672,214.528,157.0,443.6,214.412,157.0,LPLC1,,,dend[217],1.0
720575940619506415,424.04,220.0,162.64,424.176,220.116,162.64,LPLC1,,,dend[1706],0.5043394950879785
720575940627555197,417.976,226.028,163.12,418.02,226.144,163.12,LPLC1,,,dend[1065],0.45729128629930377
720575940638787133,413.6,230.36,164.24,413.6,230.444,164.28,LPLC1,,,dend[734],0.8521398634101583
720575940629661381,408.376,222.592,167.48,408.368,222.484,167.48,LPLC1,,,dend[1515],0.9762146362246696
720575940646708788,429.352,225.18,158.28,429.448,225.112,158.28,LPLC1,,,dend[364],0.9009048211541453
720575940626260490,427.848,221.188,163.36,427.756,221.196,163.36,LPLC1,,,dend[1245],0.7260357774253614
720575940614354326,425.292,207.804,160.84,425.328,207.64,160.84,LPLC1,,,dend[1342],0.7887774479289121
720575940616298816,407.956,225.064,167.6,407.976,224.968,167.6,LPLC1,,,dend[1512],1.0
720575940608422958,424.728,219.648,161.12,424.704,219.544,161.08,LPLC1,,,dend[1702],1.0
720575940611922126,441.848,215.452,157.08,441.892,215.576,157.12,LPLC1,,,dend[189],0.66565889250799
720575940611017130,429.456,213.408,159.24,429.372,213.504,159.24,LPLC1,,,dend[1361],0.2984550498795222
720575940619506415,426.752,223.26,159.84,426.856,223.196,159.84,LPLC1,,,dend[319],1.0
720575940628716294,426.984,222.592,160.08,427.096,222.664,160.04,LPLC1,,,dend[328],0.8376206409815838
720575940632086573,439.584,217.18,155.52,439.592,217.072,155.56,LPLC1,,,dend[199],0.29728704686330204
720575940645134359,413.676,226.124,165.92,413.688,226.248,165.96,LPLC1,,,dend[730],0.9824863288141436
720575940622670845,407.376,223.024,167.6,407.408,222.944,167.6,LPLC1,,,dend[1514],0.6089154371439081
720575940634361336,441.672,212.272,153.64,441.552,212.144,153.68,LPLC1,,,dend[156],0.5467682117878317
720575940628716294,431.516,215.472,156.2,431.504,215.392,156.2,LPLC1,,,dend[1384],1.0
720575940619695494,404.536,220.672,168.52,404.444,220.648,168.52,LPLC1,,,dend[1632],0.9991554479484396
720575940628915653,400.876,222.02,162.16,400.848,221.912,162.2,LPLC1,,,dend[1536],0.705101646353309
720575940628716294,442.648,215.76,154.32,442.544,215.792,154.32,LPLC1,,,dend[206],0.838051082023779
720575940625175068,423.976,227.772,159.08,424.072,227.868,159.08,LPLC1,,,dend[441],0.8468058550273032
720575940645134359,413.68,221.484,165.68,413.628,221.384,165.68,LPLC1,,,dend[1478],0.5828169618599471
720575940608422958,431.776,215.628,158.12,431.84,215.72,158.16,LPLC1,,,dend[1385],0.870777124695345
720575940605598594,443.152,213.228,153.24,443.048,213.256,153.28,LPLC1,,,dend[214],0.9722262399073645
720575940644971299,436.116,212.852,156.92,436.032,212.928,156.92,LPLC1,,,dend[242],0.7596893711110654
720575940627806992,415.048,224.596,160.36,414.936,224.644,160.36,LPLC1,,,dend[1646],0.9902872014772646
720575940608422958,441.652,211.268,154.92,441.756,211.192,154.88,LPLC1,,,dend[154],0.30318699224551615
720575940615934150,442.624,212.308,157.12,442.66,212.292,157.2,LPLC1,,,dend[147],0.7857904312266996
720575940625369884,415.748,225.888,166.72,415.812,225.856,166.68,LPLC1,,,dend[727],0.6480223627681236
720575940610902442,442.592,213.464,153.04,442.704,213.456,153.08,LPLC1,,,dend[214],0.6029634447749195
720575940626260490,425.264,222.512,164.56,425.272,222.6,164.52,LPLC1,,,dend[355],0.1838286665066074
720575940622694217,417.032,221.896,164.84,417.152,221.872,164.8,LPLC1,,,dend[1675],0.5129545625473159
720575940634361336,428.708,222.412,160.2,428.628,222.344,160.16,LPLC1,,,dend[329],0.8233295323442732
720575940622670845,418.98,225.004,159.8,419.152,225.06,159.84,LPLC1,,,dend[1060],0.18540049034304004
720575940630420281,399.536,221.796,169.0,399.484,221.8,168.92,LPLC1,,,dend[1631],0.5441650766246452
720575940645134103,425.472,223.608,160.28,425.52,223.584,160.32,LPLC1,,,dend[1088],0.8759935212164209
720575940645750324,403.14,227.144,169.16,403.064,227.116,169.16,LPLC1,,,dend[1509],0.8557631381234015
720575940632086573,411.768,229.36,166.88,411.824,229.456,166.88,LPLC1,,,dend[693],0.3295178474287634
720575940622694217,420.296,226.584,161.88,420.232,226.464,161.88,LPLC1,,,dend[1070],0.7365462460813148
720575940636703977,440.224,213.716,155.36,440.32,213.72,155.36,LPLC1,,,dend[203],0.6653212672729346
720575940631104313,417.1,222.872,164.0,417.18,222.908,164.04,LPLC1,,,dend[1677],1.0
720575940625175068,432.112,216.536,160.44,432.216,216.552,160.44,LPLC1,,,dend[286],0.4558702628534991
720575940636703977,432.144,216.44,160.84,432.256,216.408,160.84,LPLC1,,,dend[286],0.35296517648274933
720575940610902442,404.86,225.832,168.4,404.912,225.936,168.4,LPLC1,,,dend[1497],0.04219154500515265
720575940625175068,403.748,228.728,166.8,403.628,228.824,166.76,LPLC1,,,dend[1502],0.6563511655227869
720575940626721881,426.04,218.76,163.4,426.036,218.652,163.36,LPLC1,,,dend[1408],0.6993644926918147
720575940646708788,432.756,216.152,161.32,432.784,216.28,161.28,LPLC1,,,dend[286],0.19705686356185415
720575940637905478,423.168,216.752,162.92,423.112,216.616,162.88,LPLC1,,,dend[1710],0.4031668507401926
720575940631104313,441.132,210.812,154.12,441.256,210.832,154.04,LPLC1,,,dend[155],0.17112390694442176
720575940619720129,432.544,222.732,160.64,432.536,222.848,160.68,LPLC1,,,dend[297],0.17287114162910833
720575940625369884,420.18,218.936,162.92,420.224,219.028,162.96,LPLC1,,,dend[1446],0.5113346254939083
720575940623514467,403.604,223.024,164.08,403.688,223.1,164.04,LPLC1,,,dend[1530],0.5866649607146812
720575940622694217,432.892,221.844,160.72,432.928,221.78,160.8,LPLC1,,,dend[1246],0.610570945373894
720575940625369884,417.404,219.296,164.16,417.48,219.296,164.2,LPLC1,,,dend[1473],0.626582833796939
720575940627806992,415.256,225.264,160.52,415.216,225.348,160.52,LPLC1,,,dend[1648],1.0
720575940611017130,446.232,210.736,154.8,446.156,210.6,154.8,LPLC1,,,dend[2440],0.9684038040531695
720575940625369884,408.84,221.984,162.92,408.876,222.12,162.92,LPLC1,,,dend[1539],0.803465502864868
720575940645134359,427.852,215.528,162.6,427.856,215.396,162.6,LPLC1,,,dend[2077],0.633448567801375
720575940636703977,444.712,213.468,156.76,444.744,213.608,156.68,LPLC1,,,dend[88],0.4906141363001107
720575940628716294,435.38,212.332,157.88,435.404,212.468,157.88,LPLC1,,,dend[240],0.9969245034813202
720575940627806992,426.132,215.728,163.12,426.132,215.608,163.12,LPLC1,,,dend[1402],0.2122246555748255
720575940619720129,423.12,227.032,163.6,423.188,226.944,163.6,LPLC1,,,dend[378],0.6554424732917313
720575940613672931,435.092,213.728,156.48,435.24,213.756,156.48,LPLC1,,,dend[252],0.7373501434465721
720575940630420281,399.544,221.724,169.0,399.48,221.596,168.96,LPLC1,,,dend[1620],0.6612888719363553
720575940610902442,426.884,223.1,160.24,426.84,223.048,160.2,LPLC1,,,dend[319],0.5635917901771397
720575940625369884,427.044,214.404,162.32,427.132,214.352,162.32,LPLC1,,,dend[1389],0.4846079575161042
720575940628324802,436.096,219.608,158.76,436.092,219.7,158.76,LPLC1,,,dend[2423],0.6010689067641236
720575940625369884,414.188,222.604,163.96,414.34,222.608,163.96,LPLC1,,,dend[1639],0.26722382820025425
720575940630088389,430.172,218.228,157.44,430.088,218.296,157.4,LPLC1,,,dend[1370],0.8128770019028898
720575940627907205,424.74,223.024,162.52,424.624,222.944,162.52,LPLC1,,,dend[1235],0.8896050685483167
720575940626721881,426.344,218.728,162.76,426.396,218.636,162.76,LPLC1,,,dend[1408],1.0
720575940629079145,411.876,230.404,164.56,411.968,230.376,164.6,LPLC1,,,dend[737],1.0
720575940615999547,422.184,219.336,163.16,422.252,219.42,163.16,LPLC1,,,dend[1704],0.8382100696550012
720575940625175068,403.16,223.68,164.68,403.108,223.584,164.68,LPLC1,,,dend[1532],0.1687024816667894
720575940625369884,425.776,222.552,161.08,425.716,222.42,161.08,LPLC1,,,dend[323],0.1452592558506746
720575940626260490,413.736,222.148,165.88,413.656,222.096,165.88,LPLC1,,,dend[1478],0.9646028516871119
720575940622694217,429.04,214.396,157.92,429.052,214.264,157.92,LPLC1,,,dend[1378],0.5595898953258294
720575940634361336,424.96,218.952,161.28,424.936,219.056,161.28,LPLC1,,,dend[1697],1.0
720575940616934356,423.496,213.936,160.76,423.616,213.976,160.76,LPLC1,,,dend[1286],0.3890313791372744
720575940645750324,427.4,222.792,158.8,427.428,222.636,158.8,LPLC1,,,dend[327],0.8175878223164474
720575940611922126,425.72,223.492,164.08,425.824,223.416,164.12,LPLC1,,,dend[332],0.9815716118675263
720575940625031426,423.824,216.956,163.36,423.728,216.824,163.28,LPLC1,,,dend[1708],0.8434892290146074
720575940621828863,407.28,222.78,166.48,407.12,222.744,166.44,LPLC1,,,dend[1487],0.6870591473622516
720575940632086573,439.624,217.208,155.36,439.62,217.124,155.36,LPLC1,,,dend[198],1.0
720575940619720129,419.212,228.216,161.96,419.156,228.092,161.92,LPLC1,,,dend[1042],1.0
720575940629079145,425.948,214.636,159.8,426.048,214.596,159.8,LPLC1,,,dend[1275],0.18753309243303676
720575940632086573,399.388,222.128,168.68,399.516,222.112,168.64,LPLC1,,,dend[1631],1.0
720575940622670845,429.088,217.664,162.44,429.056,217.512,162.48,LPLC1,,,dend[1259],0.6717242021705134
720575940629661381,420.164,228.344,162.0,420.172,228.456,162.0,LPLC1,,,dend[1042],0.452398193660358
720575940629047340,436.844,218.712,158.56,436.836,218.84,158.6,LPLC1,,,dend[2423],1.0
720575940637905478,434.296,221.472,159.6,434.416,221.432,159.64,LPLC1,,,dend[1246],1.0
720575940630420281,420.044,227.672,160.48,420.052,227.764,160.52,LPLC1,,,dend[1071],1.0
720575940628324802,425.856,213.048,159.12,425.724,213.016,159.08,LPLC1,,,dend[1283],1.0
720575940614362380,412.044,226.556,166.88,412.088,226.656,166.88,LPLC1,,,dend[710],0.1572726825292038
720575940610902442,442.588,213.456,153.04,442.688,213.496,153.08,LPLC1,,,dend[214],0.560352533353383
720575940629778587,414.424,222.936,161.96,414.576,222.912,161.92,LPLC1,,,dend[1657],0.3593602495119532
720575940604710112,401.044,221.712,162.32,401.052,221.824,162.36,LPLC1,,,dend[1536],0.6195736773597078
720575940622694217,434.404,221.032,159.88,434.36,221.136,159.84,LPLC1,,,dend[1246],0.95229052873753
720575940629778587,438.208,217.24,155.36,438.312,217.364,155.36,LPLC1,,,dend[200],0.43861436662115744
720575940605598594,414.496,227.308,167.12,414.544,227.384,167.0,LPLC1,,,dend[730],0.29182578393710973
720575940646708788,415.928,229.988,162.52,415.856,230.12,162.52,LPLC1,,,dend[647],0.8332185898052954
